Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2018,EEZY.HE,Eezy Oyj,Professional & Commercial Services,Industrials,261.11,85.65,227.66,211.47,9.74,32.61,954.06,56.06
2019,EEZY.HE,Eezy Oyj,Professional & Commercial Services,Industrials,412.63,56.19,467.51,533.22,11.44,66.72,2062.84,111.47
2020,EEZY.HE,Eezy Oyj,Professional & Commercial Services,Industrials,380.26,161.83,445.68,540.86,17.59,73.17,2150.08,231.4
2021,EEZY.HE,Eezy Oyj,Professional & Commercial Services,Industrials,378.12,61.13,441.53,439.74,22.31,51.01,2070.62,62.63
2022,EEZY.HE,Eezy Oyj,Professional & Commercial Services,Industrials,413.54,60.47,494.9,499.2,16.68,59.55,2271.84,147.94
2023,EEZY.HE,Eezy Oyj,Professional & Commercial Services,Industrials,347.37,14.21,438.05,543.24,5.31,89.13,2311.77,73.99
2024,EEZY.HE,Eezy Oyj,Professional & Commercial Services,Industrials,280.44,19.05,406.84,529.37,3.45,59.02,2292.14,110.44
