Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2014,BRINb.ST,Brinova Fastigheter AB (publ),Real Estate Operations,Real Estate,9.3,5.66,4.12,,0.19,,40.93,-0.37
2015,BRINb.ST,Brinova Fastigheter AB (publ),Real Estate Operations,Real Estate,212.66,200.63,520.25,,0.94,,1253.68,17.11
2016,BRINb.ST,Brinova Fastigheter AB (publ),Real Estate Operations,Real Estate,241.44,213.47,705.07,,3.6,,2623.71,34.56
2017,BRINb.ST,Brinova Fastigheter AB (publ),Real Estate Operations,Real Estate,97.76,66.24,303.1,,2.8,2.2,3279.02,64.3
2018,BRINb.ST,Brinova Fastigheter AB (publ),Real Estate Operations,Real Estate,83.63,42.16,1021.63,,4.39,2.24,3792.39,92.05
2019,BRINb.ST,Brinova Fastigheter AB (publ),Real Estate Operations,Real Estate,121.05,96.2,353.03,2256.11,1.13,2.25,4228.39,64.95
2020,BRINb.ST,Brinova Fastigheter AB (publ),Real Estate Operations,Real Estate,150.68,118.52,1022.06,3111.72,6.06,3.55,6530.95,189.14
2021,BRINb.ST,Brinova Fastigheter AB (publ),Real Estate Operations,Real Estate,126.07,68.0,3088.17,1472.14,5.85,3.41,7672.54,147.63
2022,BRINb.ST,Brinova Fastigheter AB (publ),Real Estate Operations,Real Estate,203.31,163.5,1171.78,3814.76,1.22,4.05,8366.91,159.72
2023,BRINb.ST,Brinova Fastigheter AB (publ),Real Estate Operations,Real Estate,159.27,126.75,1451.75,3918.33,0.0,4.63,8593.64,136.25
2024,BRINb.ST,Brinova Fastigheter AB (publ),Real Estate Operations,Real Estate,73.92,31.87,3469.31,2045.81,3.8,4.93,8915.13,97.53
