Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2005,AGFEb.CO,AGF A/S,Hotels & Entertainment Services,Consumer Discretionary,35.1,20.22,24.47,0.72,,,42.93,-18.59
2006,AGFEb.CO,AGF A/S,Hotels & Entertainment Services,Consumer Discretionary,127.94,29.08,106.7,81.73,,,136.39,1.64
2007,AGFEb.CO,AGF A/S,Hotels & Entertainment Services,Consumer Discretionary,131.16,36.06,132.7,90.57,,,154.94,6.2
2008,AGFEb.CO,AGF A/S,Hotels & Entertainment Services,Consumer Discretionary,172.35,23.13,130.61,82.61,,,474.81,-23.61
2009,AGFEb.CO,AGF A/S,Hotels & Entertainment Services,Consumer Discretionary,42.0,1.58,69.84,14.14,,,115.56,-29.57
2010,AGFEb.CO,AGF A/S,Hotels & Entertainment Services,Consumer Discretionary,23.03,2.81,40.96,10.93,,,69.59,-13.5
2011,AGFEb.CO,AGF A/S,Hotels & Entertainment Services,Consumer Discretionary,51.59,12.46,27.16,0.12,,,80.72,-23.72
2012,AGFEb.CO,AGF A/S,Hotels & Entertainment Services,Consumer Discretionary,47.35,10.26,28.99,,,15.06,66.48,-5.66
2013,AGFEb.CO,AGF A/S,Hotels & Entertainment Services,Consumer Discretionary,37.72,6.26,29.59,,,14.44,61.4,-9.7
2014,AGFEb.CO,AGF A/S,Hotels & Entertainment Services,Consumer Discretionary,22.5,5.02,35.94,,,15.3,47.82,-4.96
2015,AGFEb.CO,AGF A/S,Hotels & Entertainment Services,Consumer Discretionary,48.16,1.33,24.17,,,14.53,67.86,-32.7
2016,AGFEb.CO,AGF A/S,Hotels & Entertainment Services,Consumer Discretionary,42.26,11.31,36.99,,,22.13,81.82,5.33
2017,AGFEb.CO,AGF A/S,Hotels & Entertainment Services,Consumer Discretionary,26.23,11.46,40.63,,,31.96,74.88,7.73
2018,AGFEb.CO,AGF A/S,Hotels & Entertainment Services,Consumer Discretionary,32.57,15.81,41.82,,,32.64,77.82,1.6
2019,AGFEb.CO,AGF A/S,Hotels & Entertainment Services,Consumer Discretionary,83.97,55.51,53.12,,0.24,29.9,127.19,16.12
2020,AGFEb.CO,AGF A/S,Hotels & Entertainment Services,Consumer Discretionary,127.64,38.08,84.85,,0.22,40.9,192.07,23.52
2021,AGFEb.CO,AGF A/S,Hotels & Entertainment Services,Consumer Discretionary,144.95,40.25,92.05,,0.0,33.34,225.0,5.2
2022,AGFEb.CO,AGF A/S,Hotels & Entertainment Services,Consumer Discretionary,133.79,17.51,78.79,,1.72,31.05,237.15,60.07
2023,AGFEb.CO,AGF A/S,Hotels & Entertainment Services,Consumer Discretionary,207.16,64.48,66.22,,0.88,23.29,330.42,-13.53
2024,AGFEb.CO,AGF A/S,Hotels & Entertainment Services,Consumer Discretionary,231.2,23.45,98.28,,9.31,56.87,450.06,0.18
