Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
1992,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,18025.47,4130.18,13393.27,5079.93,,5756.81,28132.35,1264.3
1993,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,19059.63,4288.51,14984.43,4468.01,,6204.49,29457.68,876.54
1994,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,28428.61,7523.46,16165.15,3503.23,,7279.24,39772.35,3921.44
1995,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,34504.86,6131.55,23215.19,,,,47668.62,-212.1
1996,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,34797.92,2321.63,20861.12,4763.62,,7923.5,46565.63,9687.44
1997,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,43719.86,3904.5,24878.34,4072.38,,8448.02,56506.97,11523.71
1998,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,69881.52,6492.7,39823.7,6251.24,,11903.29,89735.25,14281.31
1999,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,87104.33,8256.83,51429.65,6392.39,,,115248.59,22194.26
2000,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,111546.23,11640.4,70998.98,8831.5,,,164320.43,11841.62
2001,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,76300.9,14767.92,76197.35,6619.28,,,178640.8,45740.49
2002,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,86538.98,10879.19,61173.61,2741.61,,,128295.86,37799.22
2003,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,121587.37,9611.15,69502.48,3248.49,,,153795.22,37391.67
2004,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,160704.22,8979.27,65705.19,1771.14,,12636.88,186744.1,36339.39
2005,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,151311.37,12495.5,77208.64,3010.1,,,179264.57,33190.83
2006,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,152865.26,12164.41,83571.71,2031.51,,,186019.24,36020.67
2007,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,232262.17,16848.4,150454.25,5661.06,,,298109.69,63141.72
2008,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,237558.17,16562.09,197609.18,34735.72,,,384267.57,26328.97
2009,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,195842.0,9471.54,125966.56,6029.61,,15484.56,296404.58,28337.24
2010,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,211400.92,15194.08,136598.72,7172.6,,15217.44,304683.68,38206.29
2011,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,196937.67,15140.72,134958.98,7698.02,,14251.0,280107.19,8859.68
2012,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,151648.12,25718.75,100232.65,1915.69,3662.57,10503.29,220077.31,-2645.71
2013,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,115032.4,30650.85,78795.03,1534.21,4035.64,4719.36,210045.03,562.22
2014,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,124049.75,46731.07,65875.44,1039.47,4347.71,6471.85,190386.18,10654.66
2015,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,151910.81,67152.18,61353.77,480.0,4281.61,6672.02,200890.15,4534.94
2016,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,187731.26,68073.58,114454.78,3359.64,5756.79,17987.7,407705.99,-13504.99
2017,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,195337.25,72548.77,125466.35,3042.15,3770.69,18243.03,403886.67,16897.04
2018,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,180973.59,62031.95,139737.85,9848.23,2655.26,17734.74,391521.59,3456.52
2019,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,165400.7,58157.91,118628.36,2873.45,1840.19,18264.14,385042.75,3839.51
2020,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,190823.7,72704.72,123210.41,5877.14,1969.52,18679.04,379143.6,18862.14
2021,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,196195.01,66986.82,121148.94,1161.33,2022.32,19262.09,400949.83,26674.41
2022,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,212474.17,57317.49,133926.04,2390.41,1939.59,21125.8,450225.92,14878.21
2023,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,202303.81,69727.54,122286.04,6196.51,2270.56,21822.01,445835.68,15023.55
2024,NOKIA.HE,Nokia Oyj,Communications & Networking,Communication Services,HEX,211652.19,77932.53,134072.66,11402.18,2435.76,16026.59,460664.45,28967.68
