Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2014,LUMO.HE,Kojamo Oyj,Real Estate Operations,Real Estate,HEX,1777.95,1034.05,1988.56,1453.45,111.18,633.6199999999999,35768.7,933.43
2015,LUMO.HE,Kojamo Oyj,Real Estate Operations,Real Estate,HEX,1747.2,1113.6,2725.45,2253.13,95.04,669.12,40666.67,1084.99
2016,LUMO.HE,Kojamo Oyj,Real Estate Operations,Real Estate,HEX,1967.66,1198.57,3503.11,2967.38,89.89,635.6,41516.08,951.11
2017,LUMO.HE,Kojamo Oyj,Real Estate Operations,Real Estate,HEX,1742.59,1159.76,2489.83,1705.18,89.59,687.19,48669.41,1030.06
2018,LUMO.HE,Kojamo Oyj,Real Estate Operations,Real Estate,HEX,3379.51,1487.14,1756.63,930.33,133.75,688.5799999999999,54347.56,1079.2
2019,LUMO.HE,Kojamo Oyj,Real Estate Operations,Real Estate,HEX,2731.75,1351.11,3064.36,2409.96,19.68,697.69,64853.45,1386.16
2020,LUMO.HE,Kojamo Oyj,Real Estate Operations,Real Estate,HEX,3590.19,2205.24,3029.71,2312.09,24.1,719.71,76072.81,1583.82
2021,LUMO.HE,Kojamo Oyj,Real Estate Operations,Real Estate,HEX,3408.91,1972.26,1844.11,998.14,55.06,672.77,87268.08,1538.48
2022,LUMO.HE,Kojamo Oyj,Real Estate Operations,Real Estate,HEX,2504.69,1251.82,4494.61,3645.38,26.21,703.49,88930.71,1604.91
2023,LUMO.HE,Kojamo Oyj,Real Estate Operations,Real Estate,HEX,524.58,167.78,7533.12,6634.97,54.81,742.69,91250.91,1748.76
2024,LUMO.HE,Kojamo Oyj,Real Estate Operations,Real Estate,HEX,4509.1,3925.46,6902.49,5754.04,135.32,771.9100000000001,98907.12,1838.22
