Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2006,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,STX,1912.86,263.4,1193.83,11.83,73.33,,2618.63,205.05
2007,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,STX,1721.14,217.39,915.2,9.25,55.6,,2396.83,186.52
2008,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,STX,1960.34,111.04,1038.18,1.88,11.91,,3030.77,190.23
2009,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,STX,1055.08,159.39,609.26,67.97,0.0,259.72,2031.68,232.09
2010,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,STX,1238.15,69.41,792.17,61.6,0.87,231.66,2283.67,-47.87
2011,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,STX,1199.17,126.69,773.13,59.87,0.0,260.31,2262.12,158.92
2012,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,STX,1064.9,76.19,630.04,1.71,0.0,190.04,1961.17,50.71
2013,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,STX,985.81,53.72,618.25,48.07,0.0,275.2,2052.67,-27.08
2014,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,STX,1078.31,69.97,703.54,99.68,1.92,242.5,2124.04,-22.96
2015,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,STX,1103.08,34.54,596.54,80.59,0.0,208.27,2052.31,-88.92
2016,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,STX,990.99,25.6,548.13,59.74,3.79,147.94,1819.82,76.59
2017,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,STX,1184.77,61.04,671.43,20.01,0.0,115.07,2036.32,91.99
2018,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,STX,1260.81,105.39,623.57,4.88,0.0,108.32,2066.87,80.54
2019,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,STX,1175.83,157.53,596.35,5.63,,83.45,2425.73,186.12
2020,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,STX,1132.96,173.34,723.63,1.04,,92.93,2524.88,349.01
2021,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,STX,1733.24,52.61,944.08,7.79,21.43,87.69,3025.14,32.07
2022,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,STX,1816.64,47.06,795.37,0.94,52.71,129.89,3144.77,193.83
2023,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,STX,1496.05,74.5,841.66,0.0,16.11,214.44,3042.44,488.68
2024,BEGR.ST,BE Group AB (publ),Metals & Mining,Materials,STX,1383.82,9.25,853.32,0.0,0.0,228.24,3006.15,106.78
