Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,VWS.CO,Vestas Wind Systems A/S,Renewable Energy,Energy,15077.76,1587.44,9535.33,,143.34,3862.73,23733.28,-249.35
2005,VWS.CO,Vestas Wind Systems A/S,Renewable Energy,Energy,15848.93,1008.42,12687.13,,,3723.9,24634.91,1184.59
2006,VWS.CO,Vestas Wind Systems A/S,Renewable Energy,Energy,20579.98,3656.73,17474.31,,267.3,4029.31,30056.54,4806.24
2007,VWS.CO,Vestas Wind Systems A/S,Renewable Energy,Energy,23651.19,6057.5,20162.58,,578.79,5058.49,34061.52,5615.62
2008,VWS.CO,Vestas Wind Systems A/S,Renewable Energy,Energy,43113.85,1572.72,44589.48,,407.74,9999.38,61423.4,2281.24
2009,VWS.CO,Vestas Wind Systems A/S,Renewable Energy,Energy,43832.85,4047.38,39959.63,,1202.6,12117.27,66010.52,-296.73
2010,VWS.CO,Vestas Wind Systems A/S,Renewable Energy,Energy,31735.45,2608.93,25349.42,,186.91,13270.48,55028.88,448.17
2011,VWS.CO,Vestas Wind Systems A/S,Renewable Energy,Energy,32238.82,2901.26,31256.26,,324.94,14684.25,59487.48,6545.41
2012,VWS.CO,Vestas Wind Systems A/S,Renewable Energy,Energy,32001.64,6246.19,27142.67,,242.21,9439.01,51173.26,-545.58
2013,VWS.CO,Vestas Wind Systems A/S,Renewable Energy,Energy,26315.04,5786.64,25397.85,,325.19,10180.82,47026.87,9745.13
2014,VWS.CO,Vestas Wind Systems A/S,Renewable Energy,Energy,42446.64,18240.48,39382.45,,370.59,10232.03,63245.13,9409.53
2015,VWS.CO,Vestas Wind Systems A/S,Renewable Energy,Energy,57369.76,26544.07,46128.13,,1411.2,12278.43,82435.42,13166.54
2016,VWS.CO,Vestas Wind Systems A/S,Renewable Energy,Energy,63106.76,32234.39,51093.78,,1734.3,12067.47,90174.57,20257.49
2017,VWS.CO,Vestas Wind Systems A/S,Renewable Energy,Energy,78820.12,35964.27,64318.24,,1063.27,12276.88,107026.42,15161.62
2018,VWS.CO,Vestas Wind Systems A/S,Renewable Energy,Energy,84760.16,28910.6,73366.33,,1109.66,13058.32,117891.43,9803.08
2019,VWS.CO,Vestas Wind Systems A/S,Renewable Energy,Energy,102755.48,28419.63,91980.03,993.9,1259.6,16443.63,141025.55,8102.35
2020,VWS.CO,Vestas Wind Systems A/S,Renewable Energy,Energy,128301.83,32088.55,117668.51,4022.85,900.95,21182.85,190247.51,7967.35
2021,VWS.CO,Vestas Wind Systems A/S,Renewable Energy,Energy,128787.7,24227.79,127145.82,,750.86,20934.01,196705.59,9714.57
2022,VWS.CO,Vestas Wind Systems A/S,Renewable Energy,Energy,142879.6,24931.59,141673.91,2201.7,608.09,18368.44,210628.94,-1968.28
2023,VWS.CO,Vestas Wind Systems A/S,Renewable Energy,Energy,166891.98,37111.96,156814.26,1543.54,1968.57,21374.61,251819.98,11715.41
2024,VWS.CO,Vestas Wind Systems A/S,Renewable Energy,Energy,189318.51,44914.46,182152.43,1918.01,1659.14,27687.64,289984.79,27096.92
