Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2000,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Other,HEX,422.66,35.38,310.14,,,1681.12,1274.33,124.06
2001,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Other,HEX,332.75,16.65,270.13,,,1555.06,1118.73,210.85
2002,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Other,HEX,341.05,26.39,229.73,,,1302.76,997.79,163.55
2003,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Other,HEX,511.98,56.26,415.2,,,1687.52,1672.55,168.93
2004,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Other,HEX,511.99,19.66,416.43,,,814.54,1636.26,44.38
2005,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Other,HEX,480.95,9.31,373.9,,3.77,,1483.76,1.15
2006,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Other,HEX,508.3,10.03,384.92,,0.55,1269.38,1446.37,100.41
2007,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Other,HEX,557.31,8.67,460.49,,0.0,1175.32,1367.06,21.61
2008,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Other,HEX,529.46,41.19,294.24,,2.22,1218.92,1396.21,155.75
2009,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Other,HEX,333.65,13.18,277.06,,0.32,,1018.73,233.83
2010,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Other,HEX,345.07,25.33,335.2,,0.0,846.24,929.56,-19.68
2011,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Other,HEX,1135.34,122.91,644.4,,5.6,2164.52,2615.66,-22.57
2012,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Other,HEX,845.0,104.97,628.93,,8.71,1732.48,2047.37,186.38
2013,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Other,HEX,876.11,154.96,680.11,,4.44,1644.94,1992.06,166.56
2014,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Other,HEX,1174.86,347.36,575.68,30.13,6.84,1603.88,2391.79,310.19
2015,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Other,HEX,1436.02,533.47,574.94,32.28,0.45,1880.28,2800.81,243.96
2016,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Other,HEX,1243.33,268.06,668.21,70.93,2.54,2460.9,2865.94,264.68
2017,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Other,HEX,1394.98,268.18,731.51,147.68,0.32,2690.66,3170.53,206.68
2018,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Other,HEX,1451.92,275.01,953.83,204.96,1.2,2563.92,3177.59,308.67
2019,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Other,HEX,1299.87,371.39,691.53,137.77,0.05,2674.74,3051.57,294.3
2020,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Other,HEX,1611.58,606.33,605.92,0.0,4.35,2565.62,3324.94,611.13
2021,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Other,HEX,2248.41,1014.73,1448.28,841.59,6.7,2627.4,3871.04,112.67
2022,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Other,HEX,1980.85,519.06,1288.67,419.37,3.03,2686.0,3600.77,141.59
2023,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Other,HEX,1884.31,657.18,1367.45,447.4,1.66,2770.22,3539.33,350.48
2024,SUY1V.HE,Suominen Oyj,Textiles & Apparel,Other,HEX,1858.23,486.45,1472.26,470.68,2.52,3091.4,3652.18,44.82
