Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2005,DANT.CO,Dantax A/S,"Computers, Phones & Household Electronics",Information Technology,60.15,2.94,47.89,6.37,0.74,,109.58,44.71
2006,DANT.CO,Dantax A/S,"Computers, Phones & Household Electronics",Information Technology,60.1,1.16,44.68,15.860000000000001,1.51,,112.98,-8.81
2007,DANT.CO,Dantax A/S,"Computers, Phones & Household Electronics",Information Technology,47.51,1.45,29.67,4.78,1.21,,105.44,14.76
2008,DANT.CO,Dantax A/S,"Computers, Phones & Household Electronics",Information Technology,48.6,3.26,31.25,11.700000000000001,0.62,,110.91,-1.23
2009,DANT.CO,Dantax A/S,"Computers, Phones & Household Electronics",Information Technology,30.82,3.22,21.17,7.6000000000000005,0.0,,96.85,4.76
2010,DANT.CO,Dantax A/S,"Computers, Phones & Household Electronics",Information Technology,31.95,0.93,23.78,7.76,0.0,,91.0,-3.22
2011,DANT.CO,Dantax A/S,"Computers, Phones & Household Electronics",Information Technology,39.12,0.85,28.68,10.290000000000001,0.38,,96.03,-2.76
2012,DANT.CO,Dantax A/S,"Computers, Phones & Household Electronics",Information Technology,40.52,2.33,27.77,9.459999999999999,0.83,,91.92,2.06
2013,DANT.CO,Dantax A/S,"Computers, Phones & Household Electronics",Information Technology,30.81,0.64,14.64,5.9,0.63,17.98,82.39,2.12
2014,DANT.CO,Dantax A/S,"Computers, Phones & Household Electronics",Information Technology,30.24,4.14,10.44,0.24,0.88,18.07,82.12,9.21
2015,DANT.CO,Dantax A/S,"Computers, Phones & Household Electronics",Information Technology,46.93,15.1,20.88,3.61,1.53,17.77,99.75,7.58
2016,DANT.CO,Dantax A/S,"Computers, Phones & Household Electronics",Information Technology,88.61,36.64,13.46,0.59,0.42,5.17,94.81,8.22
2017,DANT.CO,Dantax A/S,"Computers, Phones & Household Electronics",Information Technology,95.55,20.12,12.97,0.06,5.55,4.94,102.59,7.31
2018,DANT.CO,Dantax A/S,"Computers, Phones & Household Electronics",Information Technology,91.89,9.39,7.63,0.03,1.51,4.6,98.91,-1.66
2019,DANT.CO,Dantax A/S,"Computers, Phones & Household Electronics",Information Technology,97.21,11.04,6.48,0.01,0.34,4.4,101.61,-1.1
2020,DANT.CO,Dantax A/S,"Computers, Phones & Household Electronics",Information Technology,101.09,3.76,5.61,0.0,0.0,4.58,105.67,3.61
2021,DANT.CO,Dantax A/S,"Computers, Phones & Household Electronics",Information Technology,122.52,0.57,5.73,0.77,0.0,4.03,126.55,-1.46
2022,DANT.CO,Dantax A/S,"Computers, Phones & Household Electronics",Information Technology,94.12,2.67,5.26,0.06,0.0,3.76,97.88,3.58
2023,DANT.CO,Dantax A/S,"Computers, Phones & Household Electronics",Information Technology,117.56,4.78,8.16,0.32,3.31,3.91,121.47,0.31
2024,DANT.CO,Dantax A/S,"Computers, Phones & Household Electronics",Information Technology,137.64,8.95,18.23,4.07,9.56,3.8,141.45,8.03
