Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,DIGIGR.HE,Digitalist Group Oyj,Software & IT Services,Information Technology,75.43,15.91,31.39,,0.0,0.84,98.61,34.67
2005,DIGIGR.HE,Digitalist Group Oyj,Software & IT Services,Information Technology,91.08,23.7,73.46,,1.33,1.23,166.11,12.61
2006,DIGIGR.HE,Digitalist Group Oyj,Software & IT Services,Information Technology,109.63,22.12,80.92,,1.14,0.75,209.32,20.38
2007,DIGIGR.HE,Digitalist Group Oyj,Software & IT Services,Information Technology,141.87,18.48,130.9,,1.02,,370.58,27.0
2008,DIGIGR.HE,Digitalist Group Oyj,Software & IT Services,Information Technology,199.93,28.28,262.61,,6.33,,608.86,51.45
2009,DIGIGR.HE,Digitalist Group Oyj,Software & IT Services,Information Technology,165.62,18.89,185.94,,1.39,,432.42,27.09
2010,DIGIGR.HE,Digitalist Group Oyj,Software & IT Services,Information Technology,179.41,9.55,158.1,,0.89,,441.51,37.62
2011,DIGIGR.HE,Digitalist Group Oyj,Software & IT Services,Information Technology,159.81,11.34,147.94,,0.2,,409.81,39.82
2012,DIGIGR.HE,Digitalist Group Oyj,Software & IT Services,Information Technology,88.28,3.5,178.5,,,25.03,244.64,-7.77
2013,DIGIGR.HE,Digitalist Group Oyj,Software & IT Services,Information Technology,56.48,4.14,180.32,,1.43,17.56,215.48,-75.59
2014,DIGIGR.HE,Digitalist Group Oyj,Software & IT Services,Information Technology,37.5,2.3,173.58,,0.68,6.3,197.92,-48.19
2015,DIGIGR.HE,Digitalist Group Oyj,Software & IT Services,Information Technology,51.46,18.25,72.62,,0.66,3.57,176.13,-103.02
2016,DIGIGR.HE,Digitalist Group Oyj,Software & IT Services,Information Technology,33.83,3.83,91.51,,0.01,3.09,146.14,-50.78
2017,DIGIGR.HE,Digitalist Group Oyj,Software & IT Services,Information Technology,66.94,13.44,118.93,49.21,1.08,3.95,246.39,-52.55
2018,DIGIGR.HE,Digitalist Group Oyj,Software & IT Services,Information Technology,82.49,3.11,124.33,43.93,-0.14,5.48,319.25,-61.21
2019,DIGIGR.HE,Digitalist Group Oyj,Software & IT Services,Information Technology,72.73,7.74,207.42,57.32,0.58,30.01,258.61,-47.43
2020,DIGIGR.HE,Digitalist Group Oyj,Software & IT Services,Information Technology,75.18,10.56,249.52,68.52,0.0,11.66,205.8,-13.99
2021,DIGIGR.HE,Digitalist Group Oyj,Software & IT Services,Information Technology,53.01,9.85,148.77,84.29,0.0,16.31,141.36,-37.9
2022,DIGIGR.HE,Digitalist Group Oyj,Software & IT Services,Information Technology,51.14,9.43,182.17,90.44,,12.59,128.04,-22.24
2023,DIGIGR.HE,Digitalist Group Oyj,Software & IT Services,Information Technology,51.79,9.99,452.01,350.82,,10.26,128.0,-32.82
2024,DIGIGR.HE,Digitalist Group Oyj,Software & IT Services,Information Technology,45.62,11.11,262.73,148.05,,6.7,118.83,-16.24
