Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2016,SWON.OL,SoftwareOne Holding Ltd,Software & IT Services,Information Technology,OBX,7075.94,713.08,6146.5,70.99000000000001,38.32,101.28,8191.99,411.14
2017,SWON.OL,SoftwareOne Holding Ltd,Software & IT Services,Information Technology,OBX,7838.59,968.3,6670.99,90.02,49.25,74.17,9028.52,453.99
2018,SWON.OL,SoftwareOne Holding Ltd,Software & IT Services,Information Technology,OBX,9516.86,1356.82,7804.78,52.199999999999996,104.55,64.2,10692.03,824.29
2019,SWON.OL,SoftwareOne Holding Ltd,Software & IT Services,Information Technology,OBX,21382.32,2843.5,19478.45,121.94,239.24,213.49,27002.24,1915.69
2020,SWON.OL,SoftwareOne Holding Ltd,Software & IT Services,Information Technology,OBX,23837.29,4215.21,20716.94,400.53,325.56,310.34,30307.38,2769.59
2021,SWON.OL,SoftwareOne Holding Ltd,Software & IT Services,Information Technology,OBX,25387.6,3382.42,22817.9,467.04,256.5,317.32,32808.11,1486.33
2022,SWON.OL,SoftwareOne Holding Ltd,Software & IT Services,Information Technology,OBX,27037.63,3452.63,25624.53,235.45000000000002,321.83,329.19,36552.23,916.06
2023,SWON.OL,SoftwareOne Holding Ltd,Software & IT Services,Information Technology,OBX,34464.15,3220.46,34858.59,1463.94,235.69,341.47,45573.52,908.16
2024,SWON.OL,SoftwareOne Holding Ltd,Software & IT Services,Information Technology,OBX,40328.01,3399.12,42394.93,4019.77,260.03,403.04,53956.82,423.43
