Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
1994,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,7881.28,1829.96,4521.53,2253.54,123.41,2609.3,12095.96,-104.36
1995,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,8171.65,2881.96,5041.16,2660.8,82.08,2424.82,11806.02,438.98
1996,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,8164.77,2258.16,5825.74,2496.43,106.02,2537.97,11759.68,283.91
1997,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,8053.35,1594.09,5913.54,2836.22,54.89,1839.51,10843.29,-334.33
1998,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,5785.8,2452.16,4347.71,2307.63,35.83,1809.56,8358.6,372.23
1999,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,3856.37,1182.07,2253.53,776.48,48.8,1241.72,5691.3,285.05
2000,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,3964.54,1196.67,2421.05,755.68,93.07,1227.7,5990.02,746.73
2001,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,3501.18,701.09,1894.24,568.16,30.02,1201.72,5458.66,184.62
2002,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,2803.7,1084.83,1296.5,323.39,27.44,864.34,4257.98,701.44
2003,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,3141.15,1335.1,1320.45,402.22,28.17,938.51,4706.08,196.09
2004,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,2625.55,1092.78,1257.91,316.97,36.57,1603.7,4202.65,304.87
2005,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,11575.95,451.9,1006.6,283.78,44.98,1046.23,12451.91,374.19
2006,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,2276.77,611.41,855.3,199.76,38.63,1042.92,3045.99,320.41
2007,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,1978.96,577.73,1011.82,298.97,122.36,1170.35,2858.86,305.47
2008,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,2919.91,657.57,1737.86,828.48,105.68,1600.86,4330.29,164.63
2009,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,3039.01,673.35,1519.5,529.54,98.1,3036.78,4985.49,400.99
2010,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,2454.06,1101.61,1098.47,369.99,70.03,1859.36,4371.94,69.88
2011,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,3096.01,654.58,2019.95,795.08,66.6,1948.14,6342.92,-222.85
2012,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,3220.93,628.04,2318.24,1059.21,20.67,2439.33,6870.08,128.56
2013,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,4692.1,231.42,4081.69,344.33,12.3,264.96,5924.09,13.62
2014,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,1142.52,169.03,1128.05,270.26,15.37,293.76,2166.62,-45.13
2015,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,1237.44,292.8,942.72,16.32,19.2,304.32,2316.49,111.81
2016,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,1325.7,395.89,988.82,113.5,17.25,187.96,2131.1,42.73
2017,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,1268.05,186.07,1167.63,280.59,56.12,150.63,2085.2,-77.44
2018,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,912.5,205.09,999.68,368.57,21.8,103.04,1268.18,-6.72
2019,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,32.68,11.07,4.61,0.0,0.0,0.0,76.43,-11.61
2020,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,34.64,27.03,2.11,0.0,0.0,0.0,76.31,21.3
2021,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,32.32,26.12,0.27,,,,71.63,-3.01
2022,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,21.29,18.33,0.42,,,,59.23,-1.36
2023,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,18.01,15.61,0.0,,,,57.32,-3.37
2024,OKEAC.CO,Det Oestasiatiske Kompagni A/S,Professional & Commercial Services,Industrials,COX,17.04,14.83,0.16,,,,57.6,-3.27
