Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2012,NEXT.OL,Next Biometrics Group ASA,Electronic Equipment & Parts,Information Technology,OBX,2.65,0.6,5.53,,,0.16,10.43,-8.81
2013,NEXT.OL,Next Biometrics Group ASA,Electronic Equipment & Parts,Information Technology,OBX,72.07,69.73,9.21,,,0.1,79.71,-29.87
2014,NEXT.OL,Next Biometrics Group ASA,Electronic Equipment & Parts,Information Technology,OBX,169.76,129.26,10.18,,,1.96,178.93,-112.07
2015,NEXT.OL,Next Biometrics Group ASA,Electronic Equipment & Parts,Information Technology,OBX,166.96,130.23,20.04,,0.02,18.73,192.76,-109.63
2016,NEXT.OL,Next Biometrics Group ASA,Electronic Equipment & Parts,Information Technology,OBX,165.94,106.34,24.32,,0.05,16.24,201.49,-199.78
2017,NEXT.OL,Next Biometrics Group ASA,Electronic Equipment & Parts,Information Technology,OBX,143.84,79.72,30.25,,1.15,30.09,195.38,-147.59
2018,NEXT.OL,Next Biometrics Group ASA,Electronic Equipment & Parts,Information Technology,OBX,103.62,46.3,30.76,,1.87,27.13,150.05,-144.42
2019,NEXT.OL,Next Biometrics Group ASA,Electronic Equipment & Parts,Information Technology,OBX,129.71,88.54,34.75,,0.19,31.21,172.9,-131.39
2020,NEXT.OL,Next Biometrics Group ASA,Electronic Equipment & Parts,Information Technology,OBX,108.07,67.95,27.38,2.35,0.06,17.2,131.48,-80.37
2021,NEXT.OL,Next Biometrics Group ASA,Electronic Equipment & Parts,Information Technology,OBX,141.19,102.71,25.38,0.0,0.32,16.45,161.66,-47.68
2022,NEXT.OL,Next Biometrics Group ASA,Electronic Equipment & Parts,Information Technology,OBX,106.89,69.3,24.57,,0.14,12.35,121.85,-33.12
2023,NEXT.OL,Next Biometrics Group ASA,Electronic Equipment & Parts,Information Technology,OBX,110.63,67.75,24.36,,0.03,6.74,118.9,-56.63
2024,NEXT.OL,Next Biometrics Group ASA,Electronic Equipment & Parts,Information Technology,OBX,144.47,62.91,31.29,,0.09,7.09,152.39,-61.68
