Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2009,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,62.72,9.75,39.1,,0.35,,135.98,15.25
2010,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,88.54,15.35,54.54,,0.96,,174.06,13.57
2011,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,131.5,46.6,64.7,,1.24,,235.88,4.7
2012,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,105.72,13.59,54.31,17.29,0.09,13.11,235.61,9.41
2013,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,114.09,10.42,74.59,35.76,0.05,14.87,208.02,14.15
2014,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,130.2,21.72,95.45,40.09,0.36,16.86,268.33,28.46
2015,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,173.33,52.74,116.61,62.04,0.0,21.28,330.17,21.34
2016,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,200.64,42.28,98.8,28.799999999999997,3.6,19.42,345.5,19.52
2017,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,264.44,99.23,118.7,38.71,9.37,16.66,416.76,55.89
2018,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,216.56,29.53,166.7,61.08,12.95,22.56,488.76,21.22
2019,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,212.66,20.23,158.75,75.16,5.58,65.97,550.28,50.23
2020,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,205.31,34.45,159.48,74.71000000000001,3.45,57.16,500.91,77.01
2021,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,236.14,37.2,205.77,89.67999999999999,6.49,46.21,557.32,43.38
2022,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,318.54,91.21,189.23,86.32000000000001,7.19,55.13,715.33,-10.79
2024,BOUL.ST,Boule Diagnostics AB,Healthcare Equipment & Supplies,Health Care,261.94,23.29,269.88,132.98000000000002,9.14,40.59,531.43,47.37
