Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2015,SEDANA.ST,Sedana Medical AB (publ),Healthcare Equipment & Supplies,Health Care,11.58,3.32,5.78,,0.0,0.55,12.98,
2016,SEDANA.ST,Sedana Medical AB (publ),Healthcare Equipment & Supplies,Health Care,16.76,7.87,14.67,,0.0,0.98,22.4,-0.41
2017,SEDANA.ST,Sedana Medical AB (publ),Healthcare Equipment & Supplies,Health Care,99.16,85.38,14.98,,0.0,4.26,131.46,0.48
2018,SEDANA.ST,Sedana Medical AB (publ),Healthcare Equipment & Supplies,Health Care,169.65,155.5,13.41,,0.48,4.54,225.96,-5.41
2019,SEDANA.ST,Sedana Medical AB (publ),Healthcare Equipment & Supplies,Health Care,456.2,435.6,22.38,,1.18,4.5600000000000005,556.27,-8.1
2020,SEDANA.ST,Sedana Medical AB (publ),Healthcare Equipment & Supplies,Health Care,433.26,392.8,45.61,,2.84,7.23,626.62,-8.03
2021,SEDANA.ST,Sedana Medical AB (publ),Healthcare Equipment & Supplies,Health Care,858.09,814.67,59.9,,3.89,7.28,1137.55,-41.31
2022,SEDANA.ST,Sedana Medical AB (publ),Healthcare Equipment & Supplies,Health Care,633.86,572.05,45.99,,2.41,5.130000000000001,1018.06,-109.68
2023,SEDANA.ST,Sedana Medical AB (publ),Healthcare Equipment & Supplies,Health Care,462.73,232.74,43.33,,1.28,3.44,1020.92,-37.88
2024,SEDANA.ST,Sedana Medical AB (publ),Healthcare Equipment & Supplies,Health Care,286.02,199.41,53.1,,3.23,4.39,1048.04,-11.97
