Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,VEI.OL,Veidekke ASA,Construction & Engineering,Industrials,3668.5,400.5,3549.9,292.6,52.3,1105.8,5750.1,192.3
2005,VEI.OL,Veidekke ASA,Construction & Engineering,Industrials,4360.8,344.8,4185.4,313.9,,,6369.7,655.3
2006,VEI.OL,Veidekke ASA,Construction & Engineering,Industrials,6031.1,330.6,5293.0,331.2,134.9,1164.0,8311.3,321.0
2007,VEI.OL,Veidekke ASA,Construction & Engineering,Industrials,5893.9,272.4,5370.0,163.2,152.5,1422.5,8699.3,1590.3
2008,VEI.OL,Veidekke ASA,Construction & Engineering,Industrials,5853.0,354.0,5891.8,0.4,,,9196.6,1184.3
2009,VEI.OL,Veidekke ASA,Construction & Engineering,Industrials,4559.7,144.1,5063.3,1.1,,,7860.2,1090.2
2010,VEI.OL,Veidekke ASA,Construction & Engineering,Industrials,4847.4,152.1,5157.5,1.7,94.7,1691.0,8071.3,411.5
2011,VEI.OL,Veidekke ASA,Construction & Engineering,Industrials,6857.3,276.0,6060.9,1.9,16.9,,9925.2,344.5
2012,VEI.OL,Veidekke ASA,Construction & Engineering,Industrials,7549.7,205.5,6634.7,217.5,14.4,,11184.7,-393.5
2013,VEI.OL,Veidekke ASA,Construction & Engineering,Industrials,7676.0,764.0,7802.0,672.0,90.0,,11666.0,1648.0
2014,VEI.OL,Veidekke ASA,Construction & Engineering,Industrials,7966.0,435.0,7967.0,55.0,241.0,,12382.0,1753.0
2015,VEI.OL,Veidekke ASA,Construction & Engineering,Industrials,9238.0,402.0,9261.0,43.0,71.0,,14788.0,771.0
2016,VEI.OL,Veidekke ASA,Construction & Engineering,Industrials,11470.0,644.0,12005.0,44.0,128.0,,17445.0,1880.0
2017,VEI.OL,Veidekke ASA,Construction & Engineering,Industrials,10546.0,392.0,11122.0,760.0,75.0,,17028.0,702.0
2018,VEI.OL,Veidekke ASA,Construction & Engineering,Industrials,11597.0,197.0,11744.0,36.0,62.0,,18835.0,1400.0
2019,VEI.OL,Veidekke ASA,Construction & Engineering,Industrials,6522.0,241.0,10520.0,12.0,,,21985.0,1503.0
2020,VEI.OL,Veidekke ASA,Construction & Engineering,Industrials,11089.0,3219.0,11633.0,29.0,64.0,,17541.0,2350.0
2021,VEI.OL,Veidekke ASA,Construction & Engineering,Industrials,10992.0,3814.0,11153.0,13.0,206.0,,17315.0,2194.0
2022,VEI.OL,Veidekke ASA,Construction & Engineering,Industrials,10743.0,2714.0,12336.0,14.0,161.0,,17644.0,1409.0
2023,VEI.OL,Veidekke ASA,Construction & Engineering,Industrials,10894.0,2063.0,12733.0,2.0,180.0,,18212.0,2939.0
2024,VEI.OL,Veidekke ASA,Construction & Engineering,Industrials,10334.0,2379.0,12644.0,237.0,48.0,,18804.0,2225.0
