Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,18215.0,5081.0,20673.0,3991.0,321.0,,91396.0,19086.0
2005,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,25749.0,6806.0,37106.0,11908.0,853.0,,124257.0,23999.0
2006,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,25868.0,4628.0,37793.0,9632.0,2024.0,,148608.0,26901.0
2007,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,29474.0,6841.0,38304.0,7187.0,2667.0,,160832.0,23696.0
2008,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,32374.0,8925.0,48197.0,15206.0,1707.0,,187172.0,25629.0
2009,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,31173.0,11479.0,39503.0,6170.0,3583.0,,166031.0,30622.0
2010,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,32208.0,13606.0,42963.0,8741.0,4532.0,,172731.0,26465.0
2011,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,34317.0,12899.0,47589.0,10767.0,3876.0,49620.0,166558.0,27093.0
2012,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,29941.0,8805.0,43933.0,10275.0,3696.0,43596.0,167868.0,24002.0
2013,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,34830.0,11978.0,44362.0,7291.0,2566.0,49547.0,180971.0,36990.0
2014,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,38035.0,12350.0,52605.0,7474.0,2684.0,59562.0,193755.0,33851.0
2015,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,42313.0,13956.0,64978.0,12626.0,3392.0,69211.0,204909.0,37107.0
2016,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,52991.0,23085.0,77618.0,25970.0,3439.0,72016.0,206319.0,39778.0
2017,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,53468.0,22546.0,76683.0,22710.0,4438.0,75557.0,201765.0,40723.0
2018,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,44264.0,18492.0,67456.0,15740.0,5541.0,73361.0,191272.0,36394.0
2019,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,46858.0,13867.0,73032.0,14761.0,4863.0,83179.0,248899.0,34222.0
2020,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,50065.0,20577.0,60536.0,7296.0,3988.0,79367.0,256529.0,43820.0
2021,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,43843.0,15223.0,62167.0,9276.0,5149.0,72767.0,225740.0,42272.0
2022,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,32182.0,9929.0,53777.0,9169.0,2487.0,65659.0,239249.0,39222.0
2023,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,39756.0,19556.0,45990.0,11789.0,2082.0,51631.0,218376.0,29120.0
2024,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,27453.0,10380.0,46384.0,11350.0,1711.0,54678.0,228808.0,31481.0
