Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2006,ARCHA.OL,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,610.5,78.9,358.9,,,194.9,1829.8,56.2
2007,ARCHA.OL,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,721.7,132.2,532.5,75.0,,237.5,2010.3,387.6
2008,ARCHA.OL,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,1185.5,224.1,1014.8,218.7,76.3,474.2,3447.4,372.6
2009,ARCHA.OL,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,1029.9,236.7,961.4,260.8,70.2,571.9,3339.8,343.7
2010,ARCHA.OL,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,2363.0,1023.36,967.03,11.15,92.71,835.0,5722.96,304.38
2011,ARCHA.OL,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,3815.46,222.93,2788.08,650.85,170.93,6240.17,16822.34,512.63
2012,ARCHA.OL,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,3573.11,323.77,3854.05,1833.01,117.94,5893.44,14393.15,981.54
2013,ARCHA.OL,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,3638.57,300.28,2886.95,915.4,103.73,4853.04,10888.4,420.84
2014,ARCHA.OL,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,4649.08,215.94,3303.37,455.79,124.04,6502.88,13374.88,866.41
2015,ARCHA.OL,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,3207.96,181.22,2822.55,839.78,63.65,4901.67,11203.56,317.68
2016,ARCHA.OL,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,2479.68,235.79,2704.24,1132.31,39.73,4114.67,9157.81,286.31
2017,ARCHA.OL,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,2478.51,484.21,1459.2,59.09,31.19,3547.07,8559.08,110.76
2018,ARCHA.OL,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,2106.98,174.5,1367.51,40.6,1.73,3390.69,7866.4,300.39
2019,ARCHA.OL,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,2335.93,275.64,6340.64,4811.44,-15.8,3282.24,8163.91,475.98
2020,ARCHA.OL,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,2101.59,353.41,1534.59,90.07,-6.0,3046.87,7251.76,658.76
2021,ARCHA.OL,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,2412.16,446.5,1886.4,222.81,-3.52,3025.98,7491.86,452.94
2022,ARCHA.OL,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,3328.85,804.29,7622.66,5514.45,0.0,3043.77,8877.59,398.71
2023,ARCHA.OL,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,3595.93,528.04,2812.49,178.38,195.61,3173.3,9179.36,587.71
2024,ARCHA.OL,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,4561.06,872.89,3838.2,263.68,245.5,3893.89,11374.79,1104.46
