Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,SVIK.ST,Studsvik AB,Professional & Commercial Services,Industrials,STX,557.64,291.57,247.16,,21.7,,1052.28,95.8
2005,SVIK.ST,Studsvik AB,Professional & Commercial Services,Industrials,STX,492.43,,213.73,,,315.89,1004.81,15.59
2006,SVIK.ST,Studsvik AB,Professional & Commercial Services,Industrials,STX,481.73,225.42,347.44,,7.93,,1235.91,90.63
2007,SVIK.ST,Studsvik AB,Professional & Commercial Services,Industrials,STX,423.28,148.75,393.28,102.84,9.67,,1131.95,33.77
2008,SVIK.ST,Studsvik AB,Professional & Commercial Services,Industrials,STX,432.34,130.38,366.81,63.34,5.02,,1343.4,25.18
2009,SVIK.ST,Studsvik AB,Professional & Commercial Services,Industrials,STX,315.73,60.41,361.13,69.06,11.74,,1175.93,17.65
2010,SVIK.ST,Studsvik AB,Professional & Commercial Services,Industrials,STX,357.79,59.33,422.76,112.74,13.83,,1238.17,90.29
2011,SVIK.ST,Studsvik AB,Professional & Commercial Services,Industrials,STX,394.82,105.94,427.72,108.93,17.62,,1263.35,130.47
2012,SVIK.ST,Studsvik AB,Professional & Commercial Services,Industrials,STX,348.86,99.12,379.49,92.78,4.87,393.45,1126.92,-6.32
2013,SVIK.ST,Studsvik AB,Professional & Commercial Services,Industrials,STX,372.9,142.66,299.39,39.85,1.72,312.32,1190.65,-22.22
2014,SVIK.ST,Studsvik AB,Professional & Commercial Services,Industrials,STX,369.75,115.09,291.81,21.87,2.75,335.49,998.1,-19.07
2015,SVIK.ST,Studsvik AB,Professional & Commercial Services,Industrials,STX,355.39,78.4,477.53,217.94,6.36,360.85,1039.74,-6.29
2016,SVIK.ST,Studsvik AB,Professional & Commercial Services,Industrials,STX,430.45,185.27,182.64,0.0,5.41,107.46,854.46,-55.14
2017,SVIK.ST,Studsvik AB,Professional & Commercial Services,Industrials,STX,368.5,98.74,171.87,,0.88,116.63,825.41,-70.79
2018,SVIK.ST,Studsvik AB,Professional & Commercial Services,Industrials,STX,407.0,151.78,407.67,195.03,1.21,121.33,878.9,75.28
2019,SVIK.ST,Studsvik AB,Professional & Commercial Services,Industrials,STX,266.53,37.72,284.12,71.82,0.72,134.33,757.86,-12.59
2020,SVIK.ST,Studsvik AB,Professional & Commercial Services,Industrials,STX,291.75,78.47,277.23,115.82,0.68,140.5,794.15,85.51
2021,SVIK.ST,Studsvik AB,Professional & Commercial Services,Industrials,STX,324.87,105.61,271.07,40.94,6.62,194.17,912.4,113.95
2022,SVIK.ST,Studsvik AB,Professional & Commercial Services,Industrials,STX,364.58,113.03,278.9,73.3,15.49,198.71,962.39,0.23
2023,SVIK.ST,Studsvik AB,Professional & Commercial Services,Industrials,STX,360.27,98.46,374.16,200.02,8.21,238.97,1014.04,82.0
2024,SVIK.ST,Studsvik AB,Professional & Commercial Services,Industrials,STX,352.33,57.9,419.76,252.34,9.78,294.53,1095.52,22.06
