Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2003,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,HEX,21547.45,1939.02,16939.13,8276.5,,,53696.54,1584.66
2004,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,HEX,26698.91,1738.19,17843.21,,329.51,,58299.35,-811.63
2005,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,HEX,19912.96,1692.68,11281.88,,231.55,,43969.8,3684.31
2006,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,HEX,26023.12,699.1,14089.0,,912.95,,52753.57,-281.54
2007,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,HEX,21724.53,681.86,9030.74,,174.43,,46858.38,5415.35
2008,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,HEX,21862.73,2174.62,9824.64,,48.54,,51851.17,5468.39
2009,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,HEX,14016.56,928.91,9753.53,,24.88,,40225.03,1727.99
2010,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,HEX,18932.24,1168.18,12063.36,7242.69,38.94,15996.22,43682.0,-3977.49
2011,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,HEX,18049.72,1299.77,13918.32,7721.23,7.74,15512.08,40439.73,2633.75
2012,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,HEX,27575.72,1629.44,17079.77,5269.99,29.36,27274.79,71108.22,1988.02
2013,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,HEX,22337.77,5061.23,17451.64,7445.92,33.35,27132.17,73567.04,265.49
2014,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,HEX,22660.5,1726.43,18222.41,5143.13,289.24,28364.04,57948.34,-1052.93
2015,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,HEX,20899.26,1785.6,16713.65,5251.21,307.2,28848.08,56390.55,-304.12
2016,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,HEX,19731.08,1852.34,18223.78,4158.69,108.96,26096.23,54389.85,3613.1
2017,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,HEX,21767.59,1102.65,19729.64,4971.79,68.92,25922.23,57948.44,3060.31
2018,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,HEX,22708.39,673.72,20003.6,5062.82,118.89,26344.51,59426.23,2054.71
2019,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,HEX,22544.8,3198.19,19307.24,4201.93,167.29,27228.92,59417.5,3652.46
2020,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,HEX,22356.18,3939.05,19066.66,2629.52,62.86,27562.84,60730.44,3452.88
2021,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,HEX,30414.88,3003.44,23707.19,1121.29,210.24,25759.54,64894.42,6066.52
2022,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,HEX,32910.12,5514.72,19647.52,1478.28,681.48,25225.15,73211.64,7852.95
2023,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,HEX,31083.23,5614.89,16386.08,917.17,89.48,21307.5,66293.73,3707.41
2024,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,HEX,31205.96,3683.06,20050.89,3012.34,94.14,22769.05,70189.88,1708.08
