Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,11782.63,1961.94,13452.29,,206.42,8318.17,45545.8,5391.93
2005,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,14544.37,2354.71,18250.94,,336.27,12127.67,57989.82,4739.31
2006,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,16399.42,2384.66,20621.51,,,14622.08,60243.81,3347.53
2007,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,12869.8,2068.02,12784.86,,172.4,12100.29,40912.89,3770.35
2008,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,11374.98,1111.53,14239.18,,201.85,13841.69,41911.89,6753.56
2009,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,6377.42,1061.55,6468.85,,178.81,12415.01,32960.77,7504.12
2010,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,6851.88,754.86,9067.88,,,15133.66,36515.31,8070.59
2011,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,8382.93,890.27,9831.13,,36.44,15518.96,40664.27,8369.21
2012,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,9440.3,1432.14,12486.92,,15.41,15476.18,42107.29,7458.9
2013,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,9256.79,1270.43,10826.92,,75.4,11071.02,37561.54,5246.34
2014,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,7541.49,144.73,10261.72,,278.92,10675.79,38194.38,4205.27
2015,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,8292.97,111.98,12487.6,,88.96,12131.77,37832.23,3374.1
2016,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,9032.73,243.72,11555.26,,103.37,13633.03,38385.09,4926.47
2017,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,8225.31,802.52,7899.1,22.01,344.22,8697.62,39749.67,5550.56
2018,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,7709.29,394.25,14492.49,346.43,338.62,8970.1,80648.95,4832.18
2019,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,6445.49,420.07,10731.55,,395.69,7407.54,74810.5,9041.55
2020,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,7275.99,1012.87,11027.8,388.44,585.8,7873.27,78744.22,9023.02
2021,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,6456.54,857.37,9932.77,282.53999999999996,168.55,7623.73,72341.17,10319.73
2022,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,8040.29,1050.45,9626.32,157.19,25.41,7737.2,63682.24,7838.69
2023,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,8369.23,1645.05,12853.36,175.18,33.22,9046.79,66505.87,9965.7
2024,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,7225.46,325.91,13440.29,151.13,25.7,10401.24,66252.54,9944.2
