Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,STX,3019.18,148.7,3989.74,,141.12,,7836.09,1041.5
2005,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,STX,3451.4,110.56,4268.63,,171.78,,8435.02,865.98
2006,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,STX,2685.5,112.72,3962.41,,124.74,389.25,7918.54,749.65
2007,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,STX,2337.56,170.72,5059.45,,108.74,,7030.58,-150.55
2008,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,STX,2199.95,238.31,4496.64,,186.2,254.76,7925.32,547.14
2009,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,STX,1636.02,142.4,2205.64,,138.36,,6598.3,1097.88
2010,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,STX,1616.44,176.13,2560.45,,144.03,,6578.57,1067.4
2011,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,STX,1858.63,358.36,1763.18,,146.64,,7869.24,1039.03
2012,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,STX,1779.69,325.29,1579.38,,63.35,2452.5299999999997,7692.29,1064.82
2013,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,STX,2094.13,313.84,2430.59,,75.4,,8733.73,1175.08
2014,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,STX,3027.91,542.51,2998.19,,112.14,3654.7699999999995,12486.4,1670.9
2015,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,STX,3720.53,684.45,2718.97,,147.57,4505.46,15086.22,2025.03
2016,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,STX,3436.71,628.74,3339.03,,115.69,4465.63,14100.55,2616.91
2017,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,STX,3854.49,839.54,2752.78,,180.12,4540.93,15173.8,2239.78
2018,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,STX,9125.26,5991.78,8397.27,,166.87,5228.66,22377.44,2654.89
2019,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,STX,8129.54,4756.76,6405.18,,186.59,5459.07,24907.14,3128.62
2020,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,STX,8355.69,5014.25,6739.27,207.8,192.13,5325.43,25996.42,3063.28
2021,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,STX,8651.59,5023.38,7137.57,303.0,266.95,5293.26,26527.66,2764.09
2022,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,STX,10346.39,5838.67,9631.97,1757.34,199.55,5795.370000000001,29913.41,3463.28
2023,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,STX,13150.36,7662.49,10662.64,433.92,186.25,6311.41,36424.75,5053.02
2024,LOOMIS.ST,Loomis AB,Professional & Commercial Services,Industrials,STX,15080.11,9049.3,13113.36,58.6,534.61,6863.57,41494.97,5846.72
