Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,ASSAb.ST,Assa Abloy AB,Homebuilding & Construction Supplies,Other,8262.45,759.02,9820.68,5109.46,277.67,4821.74,27508.33,3063.93
2005,ASSAb.ST,Assa Abloy AB,Homebuilding & Construction Supplies,Other,8793.03,777.83,11482.31,5915.23,166.43,4841.9,28609.82,2979.88
2006,ASSAb.ST,Assa Abloy AB,Homebuilding & Construction Supplies,Other,10241.56,861.35,11272.27,5757.23,,4662.79,32375.45,2582.65
2007,ASSAb.ST,Assa Abloy AB,Homebuilding & Construction Supplies,Other,10587.33,1019.29,9959.94,4217.61,209.41,4495.14,31732.55,3355.18
2008,ASSAb.ST,Assa Abloy AB,Homebuilding & Construction Supplies,Other,13546.47,1404.09,13795.45,5691.05,335.24,5292.67,39979.6,3736.87
2009,ASSAb.ST,Assa Abloy AB,Homebuilding & Construction Supplies,Other,10969.12,1277.59,7610.5,1512.23,262.15,4490.57,34482.71,4875.46
2010,ASSAb.ST,Assa Abloy AB,Homebuilding & Construction Supplies,Other,11434.84,1110.6,9648.34,2152.66,397.39,4704.43,39382.05,4811.28
2011,ASSAb.ST,Assa Abloy AB,Homebuilding & Construction Supplies,Other,13945.8,1444.73,16107.27,5667.0,286.34,4932.05,48355.64,4618.18
2012,ASSAb.ST,Assa Abloy AB,Homebuilding & Construction Supplies,Other,14426.68,776.42,14476.33,2825.76,703.66,4796.34,51537.32,5147.92
2013,ASSAb.ST,Assa Abloy AB,Homebuilding & Construction Supplies,Other,16638.1,341.17,15872.83,4594.47,1202.57,6022.29,61978.67,5617.28
2014,ASSAb.ST,Assa Abloy AB,Homebuilding & Construction Supplies,Other,20835.91,639.32,18578.64,4443.61,891.41,7391.97,76678.22,6135.21
2015,ASSAb.ST,Assa Abloy AB,Homebuilding & Construction Supplies,Other,24416.33,524.33,21383.39,4786.98,1198.32,7914.11,90189.72,8195.73
2016,ASSAb.ST,Assa Abloy AB,Homebuilding & Construction Supplies,Other,24679.99,711.24,20969.22,3725.94,1082.98,7649.14,90357.68,8420.27
2017,ASSAb.ST,Assa Abloy AB,Homebuilding & Construction Supplies,Other,26161.9,459.3,24509.83,6154.97,751.49,8070.21,99508.26,8955.26
2018,ASSAb.ST,Assa Abloy AB,Homebuilding & Construction Supplies,Other,28863.0,525.01,27699.78,7410.68,,7875.19,103995.41,8638.92
2019,ASSAb.ST,Assa Abloy AB,Homebuilding & Construction Supplies,Other,29595.45,414.45,26037.96,5119.64,1440.25,7968.26,110691.1,11785.84
2020,ASSAb.ST,Assa Abloy AB,Homebuilding & Construction Supplies,Other,32631.27,2877.82,27008.25,3669.32,1400.27,8380.75,122618.4,13978.72
2021,ASSAb.ST,Assa Abloy AB,Homebuilding & Construction Supplies,Other,38257.0,4213.76,30471.54,4912.31,1556.9,8527.86,126631.87,12483.49
2022,ASSAb.ST,Assa Abloy AB,Homebuilding & Construction Supplies,Other,44610.32,3216.3,37275.98,8757.53,1680.16,9512.43,145485.72,13641.23
2023,ASSAb.ST,Assa Abloy AB,Homebuilding & Construction Supplies,Other,49325.43,1475.92,44877.54,9899.52,1755.8,11537.52,197679.25,21193.42
2024,ASSAb.ST,Assa Abloy AB,Homebuilding & Construction Supplies,Other,57313.25,4630.54,51886.96,12293.97,1511.3,13008.49,229887.32,21754.59
