Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,OBX,2112.0,532.0,2495.0,287.0,180.0,2013.0,7415.0,1086.0
2005,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,OBX,2268.0,676.0,2764.0,486.0,176.0,1931.0,7935.0,984.0
2006,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,OBX,4661.0,2240.0,8328.0,5270.0,,2070.0,16549.0,821.0
2007,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,OBX,3434.0,842.0,7462.0,4200.0,1056.0,1720.0,15991.0,1145.0
2008,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,OBX,3699.0,747.0,5560.0,726.0,255.0,1615.0,16391.0,757.0
2009,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,OBX,4368.0,1255.0,4311.0,404.0,,2522.0,15220.0,980.0
2010,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,OBX,3719.0,650.0,5064.0,570.0,375.0,2049.0,16509.0,1941.0
2011,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,OBX,3827.0,778.0,5178.0,523.0,428.0,1929.0,16327.0,1616.0
2012,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,OBX,3598.0,1031.0,5005.0,347.0,365.0,1777.0,15350.0,1275.0
2013,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,OBX,3767.0,1202.0,4631.0,346.0,359.0,1431.0,16451.0,716.0
2014,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,OBX,3598.0,745.0,5311.0,696.0,291.0,1220.0,17874.0,1230.0
2015,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,OBX,4833.0,1891.0,5418.0,318.0,161.0,1070.0,21616.0,993.0
2016,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,OBX,3982.0,1268.0,5607.0,528.0,294.0,1019.0,20408.0,1506.0
2017,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,OBX,4767.0,1626.0,5764.0,28.0,391.0,988.0,27617.0,1290.0
2018,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,OBX,5322.0,1844.0,6430.0,389.0,381.0,870.0,27325.0,1781.0
2019,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,OBX,7294.0,3866.0,6582.0,1089.0,234.0,849.0,32778.0,2844.0
2020,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,OBX,38646.0,1306.0,26209.0,678.0,74.0,480.0,48478.0,2402.0
2021,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,OBX,3125.0,1108.0,6821.0,3274.0,154.0,520.0,64189.0,2498.0
2022,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,OBX,5945.0,3738.0,6423.0,1724.0,232.0,535.0,43708.0,1684.0
2023,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,OBX,3667.0,1279.0,5175.0,780.0,246.0,580.0,56237.0,1708.0
2024,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,OBX,8247.0,5545.0,2709.0,0.0,284.0,184.0,40097.0,1440.0
