Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,NIBEb.ST,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,1192.05,80.93,611.14,75.08,20.92,799.85,2279.89,275.1
2005,NIBEb.ST,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,1371.9,112.26,682.13,100.12,35.83,862.06,2653.87,175.51
2006,NIBEb.ST,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,1901.17,198.77,959.42,127.2,,1016.42,3553.59,345.02
2007,NIBEb.ST,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,2002.59,174.84,756.14,116.73,21.36,1155.87,3804.26,34.76
2008,NIBEb.ST,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,2345.96,310.61,924.71,160.77,13.25,1334.28,4576.58,559.38
2009,NIBEb.ST,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,1876.57,282.46,812.67,128.73,,1131.79,3878.48,735.52
2010,NIBEb.ST,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,2277.94,355.31,1142.44,156.7,68.63,1106.87,4467.22,660.93
2011,NIBEb.ST,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,3526.71,873.87,1731.16,459.71,65.86,1646.56,10186.81,967.43
2012,NIBEb.ST,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,3388.25,799.79,1561.66,431.44,59.75,1610.02,9920.88,874.12
2013,NIBEb.ST,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,4494.47,1499.63,1633.75,189.06,67.2,1780.39,12220.63,964.79
2014,NIBEb.ST,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,5687.75,1751.18,2054.07,281.8,60.39,1991.77,17358.47,1289.69
2015,NIBEb.ST,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,6081.58,1515.42,2567.22,171.64,95.24,2215.58,19470.27,1853.89
2016,NIBEb.ST,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,7680.43,2220.96,5001.43,2539.6,84.4,2674.26,24679.04,1739.04
2017,NIBEb.ST,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,9878.38,3334.15,5367.47,2017.3,122.08,3044.97,28008.09,2055.8
2018,NIBEb.ST,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,10991.11,2950.02,5406.26,1836.56,123.93,3327.68,31511.48,1768.05
2019,NIBEb.ST,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,12165.24,3698.14,6763.36,2552.3199999999997,165.03,4653.62,34908.25,2752.67
2020,NIBEb.ST,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,13965.14,4796.01,9860.39,4210.22,243.3,5586.47,40031.52,5140.95
2021,NIBEb.ST,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,15852.49,4405.69,8749.02,2387.96,439.4,5973.3,42277.85,3269.2
2022,NIBEb.ST,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,20850.91,4355.23,12945.22,4200.87,652.3,7787.09,50822.67,2483.68
2023,NIBEb.ST,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,24361.69,3781.41,15670.29,5365.05,548.69,11646.25,68564.7,2567.81
2024,NIBEb.ST,Nibe Industrier AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,24085.2,5169.26,16090.72,6648.69,428.72,13585.26,72384.1,4074.09
