Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,NEL.OL,Nel ASA,Renewable Energy,Energy,OBX,13.78,11.45,2.9,,,,16.44,-8.26
2005,NEL.OL,Nel ASA,Renewable Energy,Energy,OBX,15.74,13.43,3.22,,,,17.96,-17.09
2006,NEL.OL,Nel ASA,Renewable Energy,Energy,OBX,30.22,25.57,6.59,,,,33.9,-19.81
2007,NEL.OL,Nel ASA,Renewable Energy,Energy,OBX,26.55,19.67,6.07,,,,30.15,-29.23
2008,NEL.OL,Nel ASA,Renewable Energy,Energy,OBX,35.27,27.96,7.47,,,,38.9,-31.96
2009,NEL.OL,Nel ASA,Renewable Energy,Energy,OBX,42.78,35.4,8.84,,,,46.48,-35.69
2010,NEL.OL,Nel ASA,Renewable Energy,Energy,OBX,107.29,98.84,13.83,,,,111.7,-36.28
2011,NEL.OL,Nel ASA,Renewable Energy,Energy,OBX,65.01,58.86,8.09,,,,68.6,-37.88
2012,NEL.OL,Nel ASA,Renewable Energy,Energy,OBX,24.28,18.45,8.8,,,1.72,26.55,-37.64
2013,NEL.OL,Nel ASA,Renewable Energy,Energy,OBX,14.89,11.49,6.55,,,0.33,15.22,-35.49
2014,NEL.OL,Nel ASA,Renewable Energy,Energy,OBX,124.9,98.5,19.68,,,5.07,239.18,3.27
2015,NEL.OL,Nel ASA,Renewable Energy,Energy,OBX,380.65,313.04,48.97,,0.37,16.53,815.65,-37.81
2016,NEL.OL,Nel ASA,Renewable Energy,Energy,OBX,300.02,225.47,65.55,,0.37,45.8,762.87,-34.17
2017,NEL.OL,Nel ASA,Renewable Energy,Energy,OBX,584.28,295.0,213.87,,0.0,96.2,1764.82,-113.02
2018,NEL.OL,Nel ASA,Renewable Energy,Energy,OBX,636.66,349.75,199.19,,,135.38,1944.4,-142.82
2019,NEL.OL,Nel ASA,Renewable Energy,Energy,OBX,990.34,525.98,340.41,2.16,,256.17,2430.67,-209.23
2020,NEL.OL,Nel ASA,Renewable Energy,Energy,OBX,4593.75,2332.85,431.09,1.75,,378.05,6136.7,-215.89
2021,NEL.OL,Nel ASA,Renewable Energy,Energy,OBX,4144.14,2722.77,705.05,1.89,,623.51,6006.98,-449.46
2022,NEL.OL,Nel ASA,Renewable Energy,Energy,OBX,4977.61,3138.55,1191.62,1.38,,785.49,6950.51,-690.58
2023,NEL.OL,Nel ASA,Renewable Energy,Energy,OBX,5376.94,3363.43,1328.15,1.51,,1305.68,7857.02,-669.67
2024,NEL.OL,Nel ASA,Renewable Energy,Energy,OBX,3407.69,1875.58,1002.06,,,1664.08,6304.21,-241.58
