Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2005,CATE.ST,Catena AB,Real Estate Operations,Real Estate,STX,21.39,0.01,1169.72,,10.47,,1743.03,-0.85
2006,CATE.ST,Catena AB,Real Estate Operations,Real Estate,STX,241.0,57.79,231.01,598.75,15.35,,2221.56,231.33
2007,CATE.ST,Catena AB,Real Estate Operations,Real Estate,STX,38.28,29.82,38.33,0.0,0.99,,2138.94,6.73
2008,CATE.ST,Catena AB,Real Estate Operations,Real Estate,STX,54.78,,50.82,49.18,0.0,,2150.65,76.38
2009,CATE.ST,Catena AB,Real Estate Operations,Real Estate,STX,88.91,82.99,62.67,312.42,4.54,,2090.85,130.35
2010,CATE.ST,Catena AB,Real Estate Operations,Real Estate,STX,1432.82,49.23,248.86,391.95,19.32,,1885.18,64.54
2011,CATE.ST,Catena AB,Real Estate Operations,Real Estate,STX,87.42,81.88,21.64,,,,616.73,-32.68
2012,CATE.ST,Catena AB,Real Estate Operations,Real Estate,STX,24.48,0.17,383.33,,1.8,,2947.4,88.35
2013,CATE.ST,Catena AB,Real Estate Operations,Real Estate,STX,251.82,201.31,2307.32,2156.81,,1.04,4748.09,164.17
2014,CATE.ST,Catena AB,Real Estate Operations,Real Estate,STX,276.82,191.13,1137.26,994.73,,1.73,5881.37,160.02
2015,CATE.ST,Catena AB,Real Estate Operations,Real Estate,STX,862.68,210.88,1610.77,0.0,,1.67,7271.42,266.94
2016,CATE.ST,Catena AB,Real Estate Operations,Real Estate,STX,681.75,137.98,3802.19,0.0,10.62,2.18,11706.9,284.28
2017,CATE.ST,Catena AB,Real Estate Operations,Real Estate,STX,232.85,94.86,1660.27,0.0,27.12,2.0,14255.81,391.11
2018,CATE.ST,Catena AB,Real Estate Operations,Real Estate,STX,482.86,274.41,2676.49,2238.43,22.05,1.46,15521.93,484.81
2019,CATE.ST,Catena AB,Real Estate Operations,Real Estate,STX,381.91,123.02,4142.88,0.0,18.38,3.75,16662.36,571.1
2020,CATE.ST,Catena AB,Real Estate Operations,Real Estate,STX,731.04,429.27,4338.03,0.0,52.73,1.57,21300.23,761.78
2021,CATE.ST,Catena AB,Real Estate Operations,Real Estate,STX,1271.43,967.46,2232.07,1616.33,60.41,1.95,25156.85,813.19
2022,CATE.ST,Catena AB,Real Estate Operations,Real Estate,STX,2371.99,2039.72,3420.56,0.0,32.94,1.88,29373.12,1179.13
2023,CATE.ST,Catena AB,Real Estate Operations,Real Estate,STX,1074.22,432.91,3496.49,0.0,59.4,2.01,33725.61,1056.98
2024,CATE.ST,Catena AB,Real Estate Operations,Real Estate,STX,1576.07,1017.81,1527.75,0.0,110.01,1.03,45838.67,1308.88
