Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2014,JOMA.ST,John Mattson Fastighetsforetagen publ AB,Real Estate Operations,Real Estate,47.9,2.65,1055.66,997.63,0.29,1784.88,2209.36,13.53
2015,JOMA.ST,John Mattson Fastighetsforetagen publ AB,Real Estate Operations,Real Estate,343.28,19.02,1558.42,1504.37,1.05,2384.46,2819.7,66.89
2016,JOMA.ST,John Mattson Fastighetsforetagen publ AB,Real Estate Operations,Real Estate,21.05,13.85,1486.02,1429.5,,3953.73,3981.23,60.39
2017,JOMA.ST,John Mattson Fastighetsforetagen publ AB,Real Estate Operations,Real Estate,20.81,9.61,1857.5,1786.05,,4744.86,4772.88,36.41
2018,JOMA.ST,John Mattson Fastighetsforetagen publ AB,Real Estate Operations,Real Estate,28.01,2.73,86.17,0.0,,5895.36,5930.88,20.51
2019,JOMA.ST,John Mattson Fastighetsforetagen publ AB,Real Estate Operations,Real Estate,25.04,9.19,574.32,520.78,,5970.19,6000.01,42.99
2020,JOMA.ST,John Mattson Fastighetsforetagen publ AB,Real Estate Operations,Real Estate,45.32,6.27,797.87,694.08,,8316.109999999999,8415.42,118.62
2021,JOMA.ST,John Mattson Fastighetsforetagen publ AB,Real Estate Operations,Real Estate,298.71,221.65,3384.35,3139.03,,15494.83,16120.12,121.37
2022,JOMA.ST,John Mattson Fastighetsforetagen publ AB,Real Estate Operations,Real Estate,128.39,44.8,2596.76,2409.54,,14782.759999999998,15451.62,-4.37
2023,JOMA.ST,John Mattson Fastighetsforetagen publ AB,Real Estate Operations,Real Estate,541.94,436.63,1353.49,1116.3,,13671.259999999998,14660.91,145.01
2024,JOMA.ST,John Mattson Fastighetsforetagen publ AB,Real Estate Operations,Real Estate,216.72,62.71,779.3,486.49,,14504.58,15179.32,178.58
