Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,2020.4,117.83,1798.45,,95.91,2457.0,4660.99,222.98
2005,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,2384.43,53.5,2463.41,,16.13,2369.15,5062.68,159.79
2006,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,3020.2,110.17,2593.17,,1.82,2065.07,5521.41,388.09
2007,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,3293.35,81.58,2844.26,542.44,11.77,2100.81,5923.15,-264.36
2008,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,2465.82,87.14,2566.31,597.56,1.78,1790.9,4814.27,327.59
2009,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,1865.0,77.67,1782.47,55.83,6.47,1427.27,3816.58,429.61
2010,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,2473.69,40.78,1934.87,71.15,23.43,1373.5,4405.96,82.3
2011,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,2711.59,,2111.13,196.97,15.62,1438.66,4832.27,706.5
2012,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,2666.54,33.39,2346.38,170.35,30.82,1513.46,5000.93,615.34
2013,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,3207.17,57.49,2696.36,152.68,49.01,1685.11,5744.26,336.64
2014,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,3766.91,590.44,3019.28,180.2,46.01,1979.31,6666.38,1193.24
2015,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,3935.08,103.61,4039.74,720.04,135.01,2635.25,7774.92,798.35
2016,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,4767.2,98.63,4380.28,316.74,169.75,3247.99,9608.36,1624.16
2017,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,5114.3,202.13,4926.18,729.47,97.06,4049.62,10965.08,1252.07
2018,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,5622.9,306.42,5376.99,757.27,142.48,4163.99,11779.6,1055.4
2019,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,6465.19,221.29,6498.0,1355.86,210.04,6705.23,15078.56,1337.25
2020,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,7911.91,2154.19,6819.67,1144.44,191.09,7164.26,17141.6,3229.09
2021,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,5977.2,734.61,5488.11,908.03,267.93,7972.52,16757.59,1991.39
2022,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,7928.28,429.22,8253.01,1943.71,205.2,7557.42,18826.25,642.3
2023,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,7658.46,265.79,7465.16,2597.45,63.43,8500.11,19526.2,1583.48
2024,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,8071.58,340.3,7441.36,1963.66,95.61,9630.17,21240.46,2084.84
