Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
1998,ENVIP.OL,Envipco Holding NV,Professional & Commercial Services,Industrials,173.64,,65.91,,,256.35,442.54,-37.18
1999,ENVIP.OL,Envipco Holding NV,Professional & Commercial Services,Industrials,181.06,,113.39,,7.76,,378.65,-6.02
2000,ENVIP.OL,Envipco Holding NV,Professional & Commercial Services,Industrials,260.74,,118.85,,4.2,,431.58,12.0
2004,ENVIP.OL,Envipco Holding NV,Professional & Commercial Services,Industrials,184.07,1.19,124.47,16.44,4.6,,302.93,25.45
2005,ENVIP.OL,Envipco Holding NV,Professional & Commercial Services,Industrials,228.31,7.16,161.9,17.27,11.11,,351.77,35.29
2006,ENVIP.OL,Envipco Holding NV,Professional & Commercial Services,Industrials,241.65,4.73,219.85,47.62,4.94,,364.55,64.25
2007,ENVIP.OL,Envipco Holding NV,Professional & Commercial Services,Industrials,202.76,6.55,143.48,10.16,8.42,,314.25,25.27
2008,ENVIP.OL,Envipco Holding NV,Professional & Commercial Services,Industrials,220.37,14.02,131.87,,,,358.25,-1.34
2009,ENVIP.OL,Envipco Holding NV,Professional & Commercial Services,Industrials,148.61,9.09,98.56,8.34,5.25,,257.77,16.79
2010,ENVIP.OL,Envipco Holding NV,Professional & Commercial Services,Industrials,176.43,8.08,148.69,2.96,7.34,,316.75,44.32
2011,ENVIP.OL,Envipco Holding NV,Professional & Commercial Services,Industrials,176.62,13.03,157.74,7.03,8.71,,349.41,-4.64
2012,ENVIP.OL,Envipco Holding NV,Professional & Commercial Services,Industrials,120.28,5.24,145.12,7.33,9.14,132.2,297.49,43.72
2013,ENVIP.OL,Envipco Holding NV,Professional & Commercial Services,Industrials,105.95,9.08,75.81,,0.29,56.62,291.52,-33.67
2014,ENVIP.OL,Envipco Holding NV,Professional & Commercial Services,Industrials,129.69,16.08,59.82,,3.47,54.74,224.87,67.94
2015,ENVIP.OL,Envipco Holding NV,Professional & Commercial Services,Industrials,164.53,7.57,95.37,,2.38,94.69,314.33,32.33
2016,ENVIP.OL,Envipco Holding NV,Professional & Commercial Services,Industrials,174.17,12.86,107.35,,3.54,100.26,369.97,42.26
2017,ENVIP.OL,Envipco Holding NV,Professional & Commercial Services,Industrials,182.22,17.6,99.1,40.78,4.76,90.42,345.07,29.65
2018,ENVIP.OL,Envipco Holding NV,Professional & Commercial Services,Industrials,224.44,40.69,106.7,29.86,3.09,90.8,396.33,44.53
2019,ENVIP.OL,Envipco Holding NV,Professional & Commercial Services,Industrials,206.42,6.64,119.07,,2.15,95.14,393.09,7.93
2020,ENVIP.OL,Envipco Holding NV,Professional & Commercial Services,Industrials,217.13,11.62,104.3,16.28,5.18,94.0,405.97,-4.39
2021,ENVIP.OL,Envipco Holding NV,Professional & Commercial Services,Industrials,319.14,30.65,146.08,11.41,9.74,96.01,517.64,5.05
2022,ENVIP.OL,Envipco Holding NV,Professional & Commercial Services,Industrials,557.85,169.02,404.86,37.95,12.39,148.61,827.09,-17.8
2023,ENVIP.OL,Envipco Holding NV,Professional & Commercial Services,Industrials,767.2,139.34,491.21,82.36,51.5,189.98,1100.6,31.7
2024,ENVIP.OL,Envipco Holding NV,Professional & Commercial Services,Industrials,1105.43,361.81,618.21,238.52,38.73,278.43,1599.11,-47.4
