Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2011,OVARO.HE,Ovaro Kiinteistosijoitus Oyj,Real Estate Operations,Real Estate,HEX,3.33,3.12,5.74,3.17,,,160.09,3.26
2012,OVARO.HE,Ovaro Kiinteistosijoitus Oyj,Real Estate Operations,Real Estate,HEX,3.17,2.2,12.38,3.85,,,237.99,0.9
2013,OVARO.HE,Ovaro Kiinteistosijoitus Oyj,Real Estate Operations,Real Estate,HEX,77.84,76.16,24.59,14.42,,,738.14,25.89
2014,OVARO.HE,Ovaro Kiinteistosijoitus Oyj,Real Estate Operations,Real Estate,HEX,54.77,17.99,75.29,17.45,,,1235.87,9.94
2015,OVARO.HE,Ovaro Kiinteistosijoitus Oyj,Real Estate Operations,Real Estate,HEX,33.25,26.78,120.44,38.42,,,1913.43,-6.18
2016,OVARO.HE,Ovaro Kiinteistosijoitus Oyj,Real Estate Operations,Real Estate,HEX,47.22,37.6,61.45,26.66,,,1962.22,-0.43
2017,OVARO.HE,Ovaro Kiinteistosijoitus Oyj,Real Estate Operations,Real Estate,HEX,38.85,26.36,35.87,21.01,,,2004.1,6.4
2018,OVARO.HE,Ovaro Kiinteistosijoitus Oyj,Real Estate Operations,Real Estate,HEX,39.34,35.56,98.69,83.7,,0.17,1815.43,23.65
2019,OVARO.HE,Ovaro Kiinteistosijoitus Oyj,Real Estate Operations,Real Estate,HEX,96.56,92.91,209.68,195.48,,73.06,1573.54,3.02
2020,OVARO.HE,Ovaro Kiinteistosijoitus Oyj,Real Estate Operations,Real Estate,HEX,56.64,51.79,15.39,5.55,,82.91,1217.76,-3.81
2021,OVARO.HE,Ovaro Kiinteistosijoitus Oyj,Real Estate Operations,Real Estate,HEX,105.08,100.69,12.2,1.86,,49.56,594.15,-7.84
2022,OVARO.HE,Ovaro Kiinteistosijoitus Oyj,Real Estate Operations,Real Estate,HEX,84.94,67.4,15.42,4.57,,63.42,663.34,-4.18
2023,OVARO.HE,Ovaro Kiinteistosijoitus Oyj,Real Estate Operations,Real Estate,HEX,123.78,95.65,27.25,14.6,,47.45,709.74,2.97
2024,OVARO.HE,Ovaro Kiinteistosijoitus Oyj,Real Estate Operations,Real Estate,HEX,54.83,18.86,63.39,13.53,,34.34,772.69,-14.2
