Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2014,KAMUX.HE,Kamux Oyj,Specialty Retailers,Consumer Discretionary,231.02,0.14,108.77,41.66,5.67,6.75,366.92,29.71
2015,KAMUX.HE,Kamux Oyj,Specialty Retailers,Consumer Discretionary,417.12,8.12,186.64,71.31,11.57,8.35,563.97,-1.93
2016,KAMUX.HE,Kamux Oyj,Specialty Retailers,Consumer Discretionary,561.46,6.68,215.37,57.23,31.32,15.57,712.21,-9.83
2017,KAMUX.HE,Kamux Oyj,Specialty Retailers,Consumer Discretionary,848.65,178.2,209.7,29.54,3.94,16.74,1014.05,60.65
2018,KAMUX.HE,Kamux Oyj,Specialty Retailers,Consumer Discretionary,971.94,126.82,258.59,29.72,2.97,17.83,1139.38,25.92
2019,KAMUX.HE,Kamux Oyj,Specialty Retailers,Consumer Discretionary,1147.41,271.6,433.97,162.37,7.87,21.65,1786.07,327.84
2020,KAMUX.HE,Kamux Oyj,Specialty Retailers,Consumer Discretionary,1271.81,117.33,431.62,156.1,1.05,25.14,2004.09,109.38
2021,KAMUX.HE,Kamux Oyj,Specialty Retailers,Consumer Discretionary,1520.74,9.01,689.79,130.15,16.02,60.07,2247.58,74.18
2022,KAMUX.HE,Kamux Oyj,Specialty Retailers,Consumer Discretionary,1437.39,44.03,515.83,162.51,0.0,72.34,2145.08,263.45
2023,KAMUX.HE,Kamux Oyj,Specialty Retailers,Consumer Discretionary,1649.79,99.55,653.21,147.64,,79.41,2412.61,287.47
2024,KAMUX.HE,Kamux Oyj,Specialty Retailers,Consumer Discretionary,1872.12,35.3,877.81,137.67,0.0,100.02,2686.4,29.05
