Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2007,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,83.03,83.02,2.59,,,,83.03,0.34
2008,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,70.07,70.07,1.05,,,,70.08,0.82
2009,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,44.94,43.36,0.49,,,,44.94,-17.42
2010,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,30.39,18.57,5.84,0.19,,,97.71,7.56
2011,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,12.24,9.72,8.24,1.4,,,72.27,-20.08
2012,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,0.67,0.5,0.41,0.0,,,41.57,-0.09
2013,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,3.71,1.62,1.12,0.37,,,31.74,2.17
2014,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,4.2,3.61,36.11,28.9,,,76.09,5.29
2015,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,7.59,7.08,41.62,3.25,,,222.81,0.83
2016,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,11.63,8.84,11.13,7.27,,,291.65,-3.24
2017,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,36.83,30.71,11.62,5.3,,1.91,482.76,15.2
2018,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,30.38,25.92,13.18,6.5,,2.84,625.85,13.71
2019,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,22.27,12.95,75.87,10.95,2.34,4.14,1055.42,12.45
2020,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,39.38,33.87,72.63,13.48,1.18,3.87,1246.27,14.13
2021,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,14.83,13.93,116.22,12.95,2.56,0.35,1512.47,22.36
2022,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,143.58,30.12,64.11,10.31,17.98,0.28,1590.06,41.45
2023,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,12.93,11.44,82.86,11.32,5.92,0.15,1611.63,23.41
2024,CPHCAPST.CO,Copenhagen Capital A/S,Real Estate Operations,Real Estate,15.05,13.86,56.39,11.31,0.36,0.04,1706.64,25.78
