Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2011,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,11559.0,3267.0,8659.0,505.0,21.0,1894.0,17181.0,603.0
2012,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,13679.0,3155.0,10969.0,644.0,35.0,2365.0,20238.0,1414.0
2013,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,17362.0,4463.0,14253.0,14.0,25.0,3072.0,25975.0,2659.0
2014,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,17618.0,3339.0,16953.0,674.0,41.0,3603.0,27391.0,2645.0
2015,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,17192.0,3862.0,17081.0,561.0,9.0,3962.0,27729.0,1934.0
2016,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,11226.0,2480.0,12297.0,2110.0,30.0,3808.0,21512.0,312.0
2017,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,9775.0,1978.0,9236.0,539.0,43.0,3316.0,19736.0,587.0
2018,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,11408.0,2473.0,10721.0,1125.0,68.0,3044.0,20964.0,921.0
2019,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,12265.0,1898.0,10209.0,217.0,81.0,3065.0,26563.0,319.0
2020,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,12843.0,3171.0,10628.0,202.0,108.0,3567.0,26827.0,501.0
2021,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,15405.0,4560.0,14679.0,1434.0,69.0,3231.0,28868.0,2799.0
2022,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,19320.0,6170.0,17679.0,60.0,65.0,3596.0,33088.0,4518.0
2023,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,23996.0,6003.0,18226.0,0.0,62.0,3487.0,41253.0,6216.0
2024,AKSOA.OL,Aker Solutions ASA,Oil & Gas Related Equipment and Services,Energy,17876.0,2860.0,21146.0,0.0,122.0,4053.0,36157.0,3107.0
