Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,KOG.OL,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,OBX,3454.0,162.0,2280.0,1.0,,1042.0,5933.0,328.0
2005,KOG.OL,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,OBX,4196.0,736.0,2873.0,1.0,,1001.0,6586.0,631.0
2006,KOG.OL,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,OBX,4550.0,711.0,3301.0,1.0,,1068.0,7356.0,623.0
2007,KOG.OL,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,OBX,5739.0,947.0,4314.0,1.0,81.0,1206.0,9214.0,1037.0
2008,KOG.OL,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,OBX,7787.0,,8004.0,1.0,155.0,1863.0,12450.0,-26.0
2009,KOG.OL,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,OBX,7902.0,,6719.0,1.0,538.0,2029.0,12366.0,2669.0
2010,KOG.OL,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,OBX,9129.0,,7172.0,1.0,598.0,2182.0,13977.0,2018.0
2011,KOG.OL,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,OBX,10186.0,3083.0,8258.0,322.0,,2430.0,15618.0,1643.0
2012,KOG.OL,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,OBX,10642.0,2509.0,7114.0,1.0,225.0,2602.0,16274.0,207.0
2013,KOG.OL,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,OBX,11348.0,3272.0,8029.0,526.0,16.0,2655.0,17435.0,1983.0
2014,KOG.OL,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,OBX,14370.0,4424.0,11096.0,1.0,29.0,2477.0,20273.0,2315.0
2015,KOG.OL,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,OBX,13218.0,1807.0,10469.0,1.0,21.0,2542.0,19121.0,-1087.0
2016,KOG.OL,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,OBX,12289.0,1888.0,8821.0,263.0,29.0,2723.0,21196.0,809.0
2017,KOG.OL,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,OBX,11653.0,2956.0,7891.0,0.0,20.0,2658.0,20676.0,2899.0
2018,KOG.OL,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,OBX,18650.0,10038.0,9042.0,312.0,19.0,2531.0,27658.0,2189.0
2019,KOG.OL,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,OBX,22843.0,5654.0,18411.0,620.0,77.0,3924.0,39022.0,1883.0
2020,KOG.OL,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,OBX,24422.0,7420.0,19696.0,1500.0,71.0,3665.0,39230.0,2751.0
2021,KOG.OL,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,OBX,24624.0,8118.0,19164.0,0.0,197.0,3901.0,39310.0,4970.0
2022,KOG.OL,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,OBX,26905.0,3932.0,24097.0,450.0,677.0,4107.0,43225.0,1106.0
2023,KOG.OL,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,OBX,34884.0,5975.0,30689.0,500.0,440.0,5588.0,53222.0,5827.0
2024,KOG.OL,Kongsberg Gruppen ASA,Aerospace & Defense,Industrials,OBX,49174.0,14293.0,43696.0,0.0,1064.0,6804.0,69414.0,13744.0
