Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,22.89,21.48,2.71,,,1.74,23.66,-10.9
2005,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,6.27,4.46,3.45,0.0,,1.79,6.89,-20.43
2006,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,18.16,15.83,7.29,0.0,,1.78,18.91,-28.46
2007,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,16.31,14.42,17.88,11.41,,1.82,17.14,-30.81
2008,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,6.23,4.02,16.86,11.95,,1.82,7.08,-20.93
2009,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,8.62,5.29,17.53,11.95,,0.5,9.34,-24.08
2010,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,14.57,12.65,5.92,0.0,,0.8,15.52,-23.17
2011,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,24.99,21.46,6.88,,,1.33,26.25,-33.68
2012,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,24.08,19.83,6.72,,,1.33,25.04,-30.32
2013,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,51.22,46.48,26.16,,,2.41,76.04,-36.58
2014,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,241.52,227.96,45.88,,0.65,7.93,299.31,-105.04
2015,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,773.1,763.72,69.14,,1.02,11.76,828.26,-187.36
2016,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,561.06,532.62,41.26,,1.28,11.23,610.13,-231.72
2017,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,321.47,302.11,28.89,,2.9,14.68,369.45,-235.17
2018,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,105.43,83.71,32.85,,1.72,24.66,156.31,-214.73
2019,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,143.83,124.0,44.04,,1.13,31.5,206.03,-239.03
2020,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,92.97,62.6,35.73,,0.0,32.44,145.88,-219.22
2021,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,328.91,297.31,37.78,0.0,,34.5,370.11,-236.64
2022,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,233.5,157.96,49.31,,,40.36,284.26,-301.39
2023,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,205.86,115.05,125.57,35.93,,43.29,252.99,-284.94
2024,IDEX.OL,Idex Biometrics ASA,Electronic Equipment & Parts,Information Technology,105.19,22.86,39.34,7.41,,19.9,117.03,-188.38
