Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2012,ISOFOL.ST,Isofol Medical AB (publ),Pharmaceuticals,Health Care,8.18,7.22,2.14,,,0.02,8.92,
2013,ISOFOL.ST,Isofol Medical AB (publ),Pharmaceuticals,Health Care,23.2,21.55,12.64,,,0.01,23.91,
2014,ISOFOL.ST,Isofol Medical AB (publ),Pharmaceuticals,Health Care,7.57,6.01,3.85,,,0.0,8.18,
2015,ISOFOL.ST,Isofol Medical AB (publ),Pharmaceuticals,Health Care,9.58,7.63,8.85,,,,10.23,-35.15
2016,ISOFOL.ST,Isofol Medical AB (publ),Pharmaceuticals,Health Care,21.17,18.13,16.5,,,,21.71,-45.92
2017,ISOFOL.ST,Isofol Medical AB (publ),Pharmaceuticals,Health Care,361.03,357.56,18.25,,,,361.51,-59.98
2018,ISOFOL.ST,Isofol Medical AB (publ),Pharmaceuticals,Health Care,277.59,266.31,22.98,,,,281.59,-86.58
2019,ISOFOL.ST,Isofol Medical AB (publ),Pharmaceuticals,Health Care,128.48,119.07,36.38,,,4.16,137.34,-136.99
2020,ISOFOL.ST,Isofol Medical AB (publ),Pharmaceuticals,Health Care,146.02,121.54,83.67,,,3.4,154.68,-164.03
2021,ISOFOL.ST,Isofol Medical AB (publ),Pharmaceuticals,Health Care,384.46,369.69,80.88,,,1.7,391.04,-188.84
2022,ISOFOL.ST,Isofol Medical AB (publ),Pharmaceuticals,Health Care,197.43,179.34,47.57,,,0.09,197.56,-183.07
2023,ISOFOL.ST,Isofol Medical AB (publ),Pharmaceuticals,Health Care,141.55,139.08,18.38,0.0,,0.0,141.55,-52.29
2024,ISOFOL.ST,Isofol Medical AB (publ),Pharmaceuticals,Health Care,101.18,98.86,20.38,0.0,,0.0,101.18,-42.7
