Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,PARKSTa.CO,Park Street A/S,Real Estate Operations,Real Estate,953.69,252.36,1101.09,811.9300000000001,22.01,1730.42,3037.97,-338.41
2005,PARKSTa.CO,Park Street A/S,Real Estate Operations,Real Estate,709.33,86.15,1232.08,1063.7,7.35,2899.57,3765.43,-72.45
2006,PARKSTa.CO,Park Street A/S,Real Estate Operations,Real Estate,1213.58,646.81,2144.22,1912.01,7.37,4169.49,5430.59,382.51
2007,PARKSTa.CO,Park Street A/S,Real Estate Operations,Real Estate,1075.58,510.94,1728.28,1493.89,0.0,5063.81,6196.63,326.14
2008,PARKSTa.CO,Park Street A/S,Real Estate Operations,Real Estate,641.55,30.2,2743.33,2452.43,18.15,6509.25,7339.35,289.21
2009,PARKSTa.CO,Park Street A/S,Real Estate Operations,Real Estate,478.85,14.85,2373.28,2052.37,,5052.96,5551.47,-92.98
2010,PARKSTa.CO,Park Street A/S,Real Estate Operations,Real Estate,577.02,120.91,451.26,91.36,0.3,3860.08,4472.52,157.26
2011,PARKSTa.CO,Park Street A/S,Real Estate Operations,Real Estate,623.11,75.67,661.06,400.39,0.04,3520.04,4171.55,13.96
2012,PARKSTa.CO,Park Street A/S,Real Estate Operations,Real Estate,732.94,33.19,1519.45,1364.05,0.0,2439.93,3230.37,-24.2
2013,PARKSTa.CO,Park Street A/S,Real Estate Operations,Real Estate,449.76,45.8,1367.35,1233.79,,2558.85,3046.82,10.83
2014,PARKSTa.CO,Park Street A/S,Real Estate Operations,Real Estate,243.28,54.31,1240.44,1191.25,,2663.86,2908.55,91.71
2015,PARKSTa.CO,Park Street A/S,Real Estate Operations,Real Estate,349.05,53.25,1229.4,1175.9,,2638.18,2987.23,44.02
2016,PARKSTa.CO,Park Street A/S,Real Estate Operations,Real Estate,190.77,93.41,1148.94,1041.56,,2523.89,2720.92,57.27
2017,PARKSTa.CO,Park Street A/S,Real Estate Operations,Real Estate,65.25,26.39,441.36,372.93,4.17,3226.7,3292.25,40.62
2018,PARKSTa.CO,Park Street A/S,Real Estate Operations,Real Estate,116.78,72.06,134.64,67.46,7.07,3306.65,3424.19,99.47
2019,PARKSTa.CO,Park Street A/S,Real Estate Operations,Real Estate,122.52,81.18,249.24,203.81,0.03,3525.66,3653.73,122.46
2020,PARKSTa.CO,Park Street A/S,Real Estate Operations,Real Estate,80.77,32.6,137.37,71.76,6.4,3744.8,3833.99,89.16
2021,PARKSTa.CO,Park Street A/S,Real Estate Operations,Real Estate,277.24,225.97,103.45,28.42,,3782.96,4065.69,79.27
2022,PARKSTa.CO,Park Street A/S,Real Estate Operations,Real Estate,110.92,48.7,103.72,28.62,,3843.67,3959.19,54.59
2023,PARKSTa.CO,Park Street A/S,Real Estate Operations,Real Estate,120.99,57.33,120.03,34.44,,3954.67,4076.56,77.71
2024,PARKSTa.CO,Park Street A/S,Real Estate Operations,Real Estate,191.85,134.2,951.71,889.83,3.28,3752.57,3945.22,-25.65
