Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2019,ALVO.IC,Alvotech SA,Biotechnology & Medical Research,Health Care,ISX,,,,,,,,-779.05
2020,ALVO.IC,Alvotech SA,Biotechnology & Medical Research,Health Care,ISX,739.08,271.83,437.29,21.47,0.59,561.39,4069.54,-699.18
2021,ALVO.IC,Alvotech SA,Biotechnology & Medical Research,Health Care,ISX,1055.18,154.61,984.91,24.4,7.41,691.59,5266.2,-1961.05
2022,ALVO.IC,Alvotech SA,Biotechnology & Medical Research,Health Care,ISX,2260.41,650.75,1638.9,195.11,9.15,2161.05,8115.84,-3001.25
2023,ALVO.IC,Alvotech SA,Biotechnology & Medical Research,Health Care,ISX,1974.74,113.08,2644.75,385.39,9.37,2399.78,9629.26,-3293.98
2024,ALVO.IC,Alvotech SA,Biotechnology & Medical Research,Health Care,ISX,5171.62,584.52,2198.08,371.68,2.32,3234.06,13882.07,-2544.59
