Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2002,SRV1V.HE,SRV Yhtiot Oyj,Construction & Engineering,Industrials,HEX,573.85,147.49,469.86,103.13,,48.67,663.55,
2003,SRV1V.HE,SRV Yhtiot Oyj,Construction & Engineering,Industrials,HEX,1576.29,189.88,1136.96,80.05,,52.12,1648.01,
2004,SRV1V.HE,SRV Yhtiot Oyj,Construction & Engineering,Industrials,HEX,1620.22,206.27,1003.33,6.11,,60.99,1695.89,
2005,SRV1V.HE,SRV Yhtiot Oyj,Construction & Engineering,Industrials,HEX,1803.23,187.54,1001.88,354.05,33.76,58.02,2105.41,-602.81
2006,SRV1V.HE,SRV Yhtiot Oyj,Construction & Engineering,Industrials,HEX,1778.69,122.36,946.55,162.04,1.36,45.06,1903.55,380.96
2007,SRV1V.HE,SRV Yhtiot Oyj,Construction & Engineering,Industrials,HEX,2500.79,169.73,1023.54,210.2,12.69,63.52,2628.78,-509.89
2008,SRV1V.HE,SRV Yhtiot Oyj,Construction & Engineering,Industrials,HEX,3830.11,32.74,1792.55,931.92,77.57,184.32,4160.84,-849.74
2009,SRV1V.HE,SRV Yhtiot Oyj,Construction & Engineering,Industrials,HEX,3120.14,43.13,1253.2,731.52,21.56,135.19,3466.82,53.24
2010,SRV1V.HE,SRV Yhtiot Oyj,Construction & Engineering,Industrials,HEX,3339.43,55.29,1842.6,1176.74,26.48,109.03,3722.59,-222.48
2011,SRV1V.HE,SRV Yhtiot Oyj,Construction & Engineering,Industrials,HEX,4177.07,96.75,2431.88,1502.34,20.22,117.88,4551.87,-352.07
2012,SRV1V.HE,SRV Yhtiot Oyj,Construction & Engineering,Industrials,HEX,4601.68,242.79,2452.3,1339.55,2.22,100.52,4957.09,-248.29
2013,SRV1V.HE,SRV Yhtiot Oyj,Construction & Engineering,Industrials,HEX,4443.12,750.28,2114.95,1056.65,19.29,105.26,5528.07,762.1
2014,SRV1V.HE,SRV Yhtiot Oyj,Construction & Engineering,Industrials,HEX,3753.14,166.76,1769.53,701.08,24.56,102.46,5207.01,392.55
2015,SRV1V.HE,SRV Yhtiot Oyj,Construction & Engineering,Industrials,HEX,4711.28,336.25,2972.21,985.24,7.89,102.61,7321.17,444.27
2016,SRV1V.HE,SRV Yhtiot Oyj,Construction & Engineering,Industrials,HEX,5233.87,495.62,3032.93,669.58,0.3,108.54,8013.07,289.11
2017,SRV1V.HE,SRV Yhtiot Oyj,Construction & Engineering,Industrials,HEX,5792.56,231.11,3965.17,1480.1,1.03,108.77,8747.66,-303.59
2018,SRV1V.HE,SRV Yhtiot Oyj,Construction & Engineering,Industrials,HEX,6466.49,922.15,4009.09,909.47,0.54,59.76,9382.9,245.17
2019,SRV1V.HE,SRV Yhtiot Oyj,Construction & Engineering,Industrials,HEX,7134.41,272.86,2749.61,227.91,6.57,53.69,8987.75,-105.61
2020,SRV1V.HE,SRV Yhtiot Oyj,Construction & Engineering,Industrials,HEX,7499.91,1013.55,3289.19,155.01,7.47,39.34,9417.23,496.88
2021,SRV1V.HE,SRV Yhtiot Oyj,Construction & Engineering,Industrials,HEX,5021.21,680.87,2772.56,202.15,0.1,35.94,6871.12,700.4
2022,SRV1V.HE,SRV Yhtiot Oyj,Construction & Engineering,Industrials,HEX,3895.3,475.03,1775.55,104.84,10.04,43.13,4702.16,-102.07
2023,SRV1V.HE,SRV Yhtiot Oyj,Construction & Engineering,Industrials,HEX,4112.86,442.87,1697.08,21.27,0.1,61.0,4905.69,18.81
2024,SRV1V.HE,SRV Yhtiot Oyj,Construction & Engineering,Industrials,HEX,4591.59,477.07,1843.68,1.62,0.11,79.76,5304.15,4.24
