Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
1998,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,32.92,8.06,12.87,,,21.46,54.82,-3.15
1999,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,31.51,6.72,11.98,,,26.3,65.77,-13.78
2000,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,97.16,10.83,28.09,,,40.22,161.37,-13.35
2001,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,163.92,53.17,37.93,6.09,0.03,91.07,280.87,-21.99
2002,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,63.47,29.03,39.25,5.07,0.0,75.14,150.45,-28.52
2003,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,81.59,47.79,19.46,1.29,,71.74,170.58,-27.4
2004,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,75.89,41.04,17.24,2.05,,76.41,170.13,12.85
2005,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,78.03,41.01,16.45,2.25,,75.41,179.49,12.2
2006,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,68.37,13.18,26.02,5.97,,74.42,246.78,20.7
2007,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,77.27,15.56,26.36,5.42,,64.45,251.85,18.45
2008,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,93.51,12.46,41.75,2.86,,84.3,304.7,36.6
2009,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,84.0,12.94,32.41,2.41,,75.28,290.73,34.14
2010,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,114.15,16.15,53.71,9.56,,79.23,372.56,40.65
2011,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,133.14,18.11,58.14,9.63,2.95,82.82,405.03,34.08
2012,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,122.25,10.0,68.63,14.4,3.47,80.85,395.66,51.51
2013,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,176.55,50.67,93.99,16.05,9.86,81.01,457.07,95.78
2014,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,295.97,103.13,153.2,24.7,27.39,88.49,964.05,133.81
2015,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,433.75,208.86,137.51,12.43,36.78,93.82,1108.57,185.03
2016,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,451.89,179.46,151.08,35.46,20.9,88.81,1185.86,177.99
2017,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,710.36,396.22,134.98,0.08,17.91,84.49,1423.34,302.31
2018,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,830.04,478.96,148.6,0.0,26.53,91.85,1656.49,327.23
2019,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,1078.52,646.55,189.74,0.0,27.92,162.55,2005.37,384.64
2020,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,1476.96,1016.6,184.84,0.0,9.18,148.39,2406.98,364.82
2021,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,1370.42,613.89,929.78,417.59,24.49,324.41,18929.06,385.15
2022,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,1479.67,544.05,584.53,144.01,25.41,299.32,19343.94,604.29
2023,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,1926.95,866.82,560.77,114.77,19.13,351.36,16439.46,753.42
2024,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,2423.22,1166.89,724.81,118.23,26.73,440.02,17936.16,922.42
