Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,RROS.ST,Rottneros AB,Paper & Forest Products,Materials,STX,1098.8,143.4,482.27,,,,2345.57,49.55
2005,RROS.ST,Rottneros AB,Paper & Forest Products,Materials,STX,976.53,106.14,662.34,,,,2217.15,-47.51
2006,RROS.ST,Rottneros AB,Paper & Forest Products,Materials,STX,991.56,111.08,716.58,,,,2232.6,129.65
2007,RROS.ST,Rottneros AB,Paper & Forest Products,Materials,STX,997.42,101.76,872.12,,,,1941.87,54.61
2008,RROS.ST,Rottneros AB,Paper & Forest Products,Materials,STX,785.19,40.02,458.84,,,,1806.91,-41.91
2009,RROS.ST,Rottneros AB,Paper & Forest Products,Materials,STX,449.87,89.81,208.75,,,,1136.8,69.13
2010,RROS.ST,Rottneros AB,Paper & Forest Products,Materials,STX,544.02,134.49,222.12,,,,1296.28,169.64
2011,RROS.ST,Rottneros AB,Paper & Forest Products,Materials,STX,439.06,18.22,275.06,,,659.46,1168.8,30.23
2012,RROS.ST,Rottneros AB,Paper & Forest Products,Materials,STX,415.17,22.26,244.82,,,646.3,1107.7,35.24
2013,RROS.ST,Rottneros AB,Paper & Forest Products,Materials,STX,428.82,32.99,304.41,,,609.77,1094.19,55.96
2014,RROS.ST,Rottneros AB,Paper & Forest Products,Materials,STX,546.35,85.31,236.75,,,589.48,1208.67,95.53
2015,RROS.ST,Rottneros AB,Paper & Forest Products,Materials,STX,711.66,176.87,324.43,,,689.69,1450.54,320.3
2016,RROS.ST,Rottneros AB,Paper & Forest Products,Materials,STX,553.82,15.17,307.26,,,836.42,1412.05,183.63
2017,RROS.ST,Rottneros AB,Paper & Forest Products,Materials,STX,929.6,326.21,354.23,,,1020.66,2008.3,214.97
2018,RROS.ST,Rottneros AB,Paper & Forest Products,Materials,STX,1084.18,232.25,399.13,,,1150.54,2343.04,208.83
2019,RROS.ST,Rottneros AB,Paper & Forest Products,Materials,STX,1024.87,352.56,380.69,1.88,9.38,1123.32,2225.07,429.93
2020,RROS.ST,Rottneros AB,Paper & Forest Products,Materials,STX,1014.96,344.59,412.46,2.09,24.02,1256.17,2356.76,87.0
2021,RROS.ST,Rottneros AB,Paper & Forest Products,Materials,STX,1016.17,156.86,490.06,1.95,5.85,1181.8,2320.73,288.64
2022,RROS.ST,Rottneros AB,Paper & Forest Products,Materials,STX,1808.17,437.69,687.12,0.94,70.59,1120.11,3221.01,514.03
2023,RROS.ST,Rottneros AB,Paper & Forest Products,Materials,STX,1356.11,197.33,681.58,34.23,22.15,1282.62,2836.06,103.51
2024,RROS.ST,Rottneros AB,Paper & Forest Products,Materials,STX,1180.25,19.53,636.39,72.99,1.03,1623.36,2925.96,15.25
