Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,STX,224.78,,172.54,27.31,0.55,268.08,512.04,32.02
2005,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,STX,263.24,,194.03,1.1,0.42,248.46,523.85,67.98
2006,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,STX,291.55,,243.93,0.0,4.19,249.4,552.05,63.09
2007,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,STX,289.98,,240.19,,3.28,215.3,517.97,67.95
2008,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,STX,239.38,,257.16,,0.44,252.72,501.17,-3.93
2009,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,STX,176.22,,178.89,40.78,0.57,226.47,403.99,23.37
2010,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,STX,252.05,,217.96,77.83,0.61,218.91,473.05,15.45
2011,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,STX,224.56,,209.81,65.51,0.69,212.59,445.22,18.66
2012,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,STX,186.44,90.74,152.72,36.21,0.43,187.21,384.1,44.0
2013,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,STX,218.84,101.5,201.12,72.1,0.47,195.37,425.24,-9.03
2014,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,STX,247.2,121.73,191.03,29.62,0.19,200.52,458.74,25.17
2015,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,STX,288.33,136.37,228.26,67.19,2.09,264.68,564.83,12.62
2016,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,STX,310.29,138.74,235.09,33.38,6.54,254.62,575.53,83.27
2017,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,STX,435.88,181.32,317.51,46.03,18.41,291.69,742.58,82.79
2018,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,STX,511.06,241.53,403.32,45.08,16.49,354.14,896.13,121.55
2019,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,STX,481.86,217.54,416.7,139.43,0.09,490.59,1022.15,103.02
2020,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,STX,558.44,253.11,492.03,114.86,0.1,589.24,1201.25,183.61
2021,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,STX,803.29,410.85,671.96,88.66,2.53,569.76,1413.19,125.08
2022,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,STX,782.0,443.71,677.9,200.29999999999998,10.26,571.91,1387.99,103.28
2023,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,STX,809.14,380.36,625.7,18.32,0.2,599.63,1452.06,427.37
2024,PROFb.ST,Profilgruppen AB,Metals & Mining,Materials,STX,758.22,361.99,509.22,19.33,9.25,603.59,1396.05,91.53
