Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Other,STX,102.66,24.18,55.39,67.18,1.12,,205.15,-1.12
2005,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Other,STX,100.84,10.23,51.64,58.52,,,177.35,-8.27
2006,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Other,STX,124.11,28.75,61.3,54.84,0.73,,181.38,8.62
2007,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Other,STX,107.96,22.99,48.18,25.869999999999997,1.12,,140.91,-3.19
2008,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Other,STX,107.26,10.58,63.44,14.98,1.91,,137.76,3.59
2011,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Other,STX,125.15,31.96,47.98,4.0,5.59,7.0,140.79,29.46
2012,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Other,STX,119.31,25.81,52.62,4.03,4.14,6.36,132.66,25.2
2013,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Other,STX,145.5,36.13,65.84,4.3,4.67,7.92,161.18,33.97
2014,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Other,STX,183.06,36.98,90.33,8.89,6.14,13.68,205.48,30.63
2015,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Other,STX,201.96,33.02,119.37,30.7,3.5,31.26,243.18,30.97
2016,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Other,STX,210.29,33.39,121.82,26.85,3.15,38.66,257.26,53.53
2017,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Other,STX,249.91,44.87,157.56,35.7,4.51,43.13,312.82,64.13
2018,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Other,STX,254.63,37.02,154.53,39.5,3.63,51.49,332.98,55.93
2019,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Other,STX,216.84,30.28,163.48,69.53,5.56,138.06,386.67,58.92
2020,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Other,STX,278.03,69.21,163.5,29.5,9.94,125.43,441.01,76.48
2021,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Other,STX,387.03,113.37,220.27,28.82,,,541.88,79.0
2022,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Other,STX,425.87,106.44,228.72,45.64,22.45,103.96,577.92,42.4
2023,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Other,STX,412.13,105.43,269.75,88.45,17.46,110.19,581.76,88.69
2024,NILb.ST,Nilorngruppen AB,Textiles & Apparel,Other,STX,409.37,103.65,223.4,41.940000000000005,12.88,139.33,614.28,95.86
