Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,CMBT.OL,CMB.TECH NV,Oil & Gas Related Equipment and Services,Energy,1019.91,128.88,632.82,,0.12,4720.21,5751.89,2658.87
2005,CMBT.OL,CMB.TECH NV,Oil & Gas Related Equipment and Services,Energy,1315.58,212.94,1185.59,,5.73,13360.73,14937.93,2039.47
2006,CMBT.OL,CMB.TECH NV,Oil & Gas Related Equipment and Services,Energy,1090.07,394.16,1309.86,762.44,0.41,13436.82,14585.96,2661.21
2007,CMBT.OL,CMB.TECH NV,Oil & Gas Related Equipment and Services,Energy,990.73,330.25,1776.39,,0.25,11364.82,12366.08,2322.75
2008,CMBT.OL,CMB.TECH NV,Oil & Gas Related Equipment and Services,Energy,2372.11,1245.67,1813.58,815.59,1.84,15825.22,18205.32,3192.18
2009,CMBT.OL,CMB.TECH NV,Oil & Gas Related Equipment and Services,Energy,1657.58,885.92,1457.51,786.37,0.02,,16144.27,756.57
2010,CMBT.OL,CMB.TECH NV,Oil & Gas Related Equipment and Services,Energy,1787.77,635.1,1463.4,981.37,0.04,13599.94,15396.68,1767.98
2011,CMBT.OL,CMB.TECH NV,Oil & Gas Related Equipment and Services,Energy,1744.41,1108.15,1488.05,1016.99,0.0,,14650.54,613.82
2012,CMBT.OL,CMB.TECH NV,Oil & Gas Related Equipment and Services,Energy,1654.61,811.31,1723.25,936.45,0.0,11471.26,13144.7,452.57
2013,CMBT.OL,CMB.TECH NV,Oil & Gas Related Equipment and Services,Energy,1163.32,450.78,1484.98,,0.13,8768.43,11651.91,-52.41
2014,CMBT.OL,CMB.TECH NV,Oil & Gas Related Equipment and Services,Energy,4018.85,1898.53,2207.19,,0.01,17007.47,23136.0,93.21
2015,CMBT.OL,CMB.TECH NV,Oil & Gas Related Equipment and Services,Energy,3315.38,1163.87,1586.81,,0.0,21065.03,26879.59,3632.59
2016,CMBT.OL,CMB.TECH NV,Oil & Gas Related Equipment and Services,Energy,3224.95,1785.17,1633.21,,0.0,,26316.17,3679.23
2017,CMBT.OL,CMB.TECH NV,Oil & Gas Related Equipment and Services,Energy,2303.18,1178.92,1302.78,,0.09,,23069.66,1746.51
2018,CMBT.OL,CMB.TECH NV,Oil & Gas Related Equipment and Services,Energy,4501.98,1495.64,2480.36,,0.35,,35654.95,6.85
2019,CMBT.OL,CMB.TECH NV,Oil & Gas Related Equipment and Services,Energy,7042.46,2606.78,2774.41,,0.43,,36560.66,2393.0
2020,CMBT.OL,CMB.TECH NV,Oil & Gas Related Equipment and Services,Energy,3876.12,1385.14,1746.41,,5.4,,31628.77,9126.5
2021,CMBT.OL,CMB.TECH NV,Oil & Gas Related Equipment and Services,Energy,4045.86,1343.27,2827.24,,3.22,,33188.25,-217.49
2022,CMBT.OL,CMB.TECH NV,Oil & Gas Related Equipment and Services,Energy,5947.05,1762.67,2491.62,,58.06,,38883.02,2455.21
2023,CMBT.OL,CMB.TECH NV,Oil & Gas Related Equipment and Services,Energy,7701.27,4351.71,4304.91,,48.32,,34654.74,8835.5
2024,CMBT.OL,CMB.TECH NV,Oil & Gas Related Equipment and Services,Energy,3469.22,441.77,4462.81,,103.47,,44383.58,4932.09
