Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,OBX,125.68,47.82,38.25,,,,154.32,23.13
2005,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,OBX,173.35,74.61,44.0,,,,208.72,17.73
2006,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,OBX,219.3,90.3,39.9,,,,247.2,-5.5
2007,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,OBX,222.71,108.38,28.22,,0.02,,255.92,26.63
2008,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,OBX,270.6,,61.4,,17.2,,315.7,70.6
2009,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,OBX,309.23,3.82,93.72,,17.32,,355.49,106.36
2010,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,OBX,473.95,3.37,179.54,,69.16,,536.4,104.33
2011,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,OBX,436.33,142.29,147.78,,44.01,26.0,506.1,65.45
2012,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,OBX,447.46,224.47,105.91,,39.53,23.43,522.98,178.19
2013,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,OBX,485.3,158.22,130.41,,29.25,45.28,623.81,21.0
2014,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,OBX,755.69,254.65,228.34,,49.99,61.06,949.97,132.29
2015,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,OBX,1082.95,258.94,400.75,,87.79,103.85,1400.64,35.2
2016,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,OBX,1147.79,182.54,323.39,,24.06,115.45,1508.75,2.58
2017,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,OBX,1123.62,301.16,327.24,,25.19,100.6,1519.27,289.71
2018,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,OBX,1775.2,897.35,391.62,,43.56,151.89,2307.92,248.42
2019,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,OBX,1927.64,795.72,579.01,,27.53,233.72,2794.68,173.13
2020,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,OBX,3447.54,2080.54,788.06,,42.68,242.62,4424.6,614.45
2021,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,OBX,4297.43,2459.98,1089.8,,153.47,298.42,5255.99,823.53
2022,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,OBX,6604.03,3713.89,1735.55,,428.68,348.78,7604.44,1371.09
2023,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,OBX,6174.68,2948.88,1156.93,,57.16,294.88,8738.94,-1263.88
2024,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,OBX,6288.21,3272.34,1171.66,,20.45,249.53,9168.78,648.4
