Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2010,VALMT.HE,Valmet Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,11689.55,1230.48,11557.15,420.54,54.51,7086.94,21868.26,1968.74
2011,VALMT.HE,Valmet Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,15543.03,2382.9,14993.72,711.78,139.26,7226.08,25500.16,2641.54
2012,VALMT.HE,Valmet Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,12301.55,1159.69,11846.48,675.26,256.89,6473.72,21344.21,-396.11
2013,VALMT.HE,Valmet Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,10647.75,1467.51,9947.35,525.3,175.1,6487.04,19286.02,-335.77
2014,VALMT.HE,Valmet Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,12401.36,1138.9,12726.76,460.98,144.62,6887.64,21801.81,1972.16
2015,VALMT.HE,Valmet Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,14553.64,1296.0,14313.64,595.2,259.2,7392.02,27782.48,697.68
2016,VALMT.HE,Valmet Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,14491.85,1816.02,14273.93,435.85,553.89,6791.92,26858.96,2284.89
2017,VALMT.HE,Valmet Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,15653.76,2914.16,15338.71,177.21,472.57,6970.36,28629.64,2715.1
2018,VALMT.HE,Valmet Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,16743.97,3725.29,16129.69,386.4,416.12,6895.74,29604.13,2726.81
2019,VALMT.HE,Valmet Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,19110.43,3109.63,18844.74,472.35,649.48,8443.22,33969.73,2904.25
2020,VALMT.HE,Valmet Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,20355.23,2870.47,21256.18,188.57,680.95,9240.0,41475.22,5704.75
2021,VALMT.HE,Valmet Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,23657.13,5175.94,25719.5,2222.55,790.91,9370.74,44250.75,4897.93
2022,VALMT.HE,Valmet Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,30268.08,2904.14,28705.93,1625.06,828.26,12581.12,65767.81,363.38
2023,VALMT.HE,Valmet Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,36865.89,4831.94,29796.95,1152.06,950.73,15614.32,79011.12,4015.41
2024,VALMT.HE,Valmet Corp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,34641.91,5671.67,27722.94,1353.2,882.52,17085.62,80391.82,6437.26
