Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2017,CIBUS.ST,Cibus Nordic Real Estate AB (publ),Real Estate Operations,Real Estate,STX,76.15,51.71,34.78,,,,7286.82,
2018,CIBUS.ST,Cibus Nordic Real Estate AB (publ),Real Estate Operations,Real Estate,STX,286.29,253.06,212.87,,8.55,,8398.59,156.79
2019,CIBUS.ST,Cibus Nordic Real Estate AB (publ),Real Estate Operations,Real Estate,STX,300.06,243.52,224.08,,0.33,0.31,8981.92,266.81
2020,CIBUS.ST,Cibus Nordic Real Estate AB (publ),Real Estate Operations,Real Estate,STX,413.72,385.35,266.07,28.94,0.39,0.38,13869.99,492.46
2021,CIBUS.ST,Cibus Nordic Real Estate AB (publ),Real Estate Operations,Real Estate,STX,565.41,511.13,313.62,39.75,15.35,0.55,15725.17,541.22
2022,CIBUS.ST,Cibus Nordic Real Estate AB (publ),Real Estate Operations,Real Estate,STX,541.05,482.21,1262.58,1675.54,20.17,1.23,20231.76,972.84
2023,CIBUS.ST,Cibus Nordic Real Estate AB (publ),Real Estate Operations,Real Estate,STX,390.7,352.66,907.39,748.34,26.44,1.04,20713.14,1161.88
2024,CIBUS.ST,Cibus Nordic Real Estate AB (publ),Real Estate Operations,Real Estate,STX,693.78,597.6,2005.63,2875.8599999999997,17.89,0.69,22856.78,1191.5
