Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2014,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,1.95,1.32,1.85,,0.27,,2.16,
2015,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,1.45,0.19,0.58,,0.28,,1.69,
2016,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,3.57,3.03,2.0,,0.27,,3.79,3.11
2017,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,5.95,0.75,2.93,,0.06,0.11,6.06,-3.07
2018,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,37.23,14.24,8.96,,1.69,0.24,46.28,-7.39
2019,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,174.87,96.58,126.3,,2.81,8.44,612.48,-13.34
2020,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,1353.28,1132.75,1448.93,,26.52,25.9,4799.46,-169.08
2021,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,808.46,468.82,687.45,,31.47,32.35,5854.25,124.17
2022,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,812.22,381.4,674.79,,47.44,27.39,4661.43,355.92
2023,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,766.65,481.54,565.4,0.4,68.36,30.5,4905.76,435.73
2024,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,606.47,330.53,568.95,0.1,25.29,36.7,5052.78,197.4
