Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,DEMANT.CO,Demant A/S,Healthcare Equipment & Supplies,Health Care,1791.9,140.13,1430.7,2.7,5.18,687.77,2705.28,809.63
2005,DEMANT.CO,Demant A/S,Healthcare Equipment & Supplies,Health Care,1842.61,144.23,1490.28,210.64,4.7,916.91,3098.39,958.93
2006,DEMANT.CO,Demant A/S,Healthcare Equipment & Supplies,Health Care,1966.0,149.13,1970.03,657.08,40.4,1004.49,3459.3,1040.07
2007,DEMANT.CO,Demant A/S,Healthcare Equipment & Supplies,Health Care,2265.38,160.87,2772.78,547.94,44.15,1040.02,3951.44,912.53
2008,DEMANT.CO,Demant A/S,Healthcare Equipment & Supplies,Health Care,2756.96,184.88,3476.89,647.0,44.1,1239.85,5107.11,914.55
2009,DEMANT.CO,Demant A/S,Healthcare Equipment & Supplies,Health Care,2558.41,169.34,3015.04,,37.9,1088.96,5157.62,1113.96
2010,DEMANT.CO,Demant A/S,Healthcare Equipment & Supplies,Health Care,3199.47,251.26,2997.13,,33.24,1160.45,7092.31,887.58
2011,DEMANT.CO,Demant A/S,Healthcare Equipment & Supplies,Health Care,3498.75,299.71,2948.23,1353.92,47.87,1327.9,7957.01,1444.84
2012,DEMANT.CO,Demant A/S,Healthcare Equipment & Supplies,Health Care,3398.12,302.21,4169.89,2595.84,86.63,1350.59,8640.01,1277.55
2013,DEMANT.CO,Demant A/S,Healthcare Equipment & Supplies,Health Care,4205.78,366.69,5197.42,3479.11,80.49,1663.53,11535.16,1342.69
2014,DEMANT.CO,Demant A/S,Healthcare Equipment & Supplies,Health Care,4915.61,537.82,6291.11,4252.75,114.12,2020.15,13620.22,1676.27
2015,DEMANT.CO,Demant A/S,Healthcare Equipment & Supplies,Health Care,6184.95,867.03,6597.88,3923.48,99.05,2274.33,18511.12,1909.44
2016,DEMANT.CO,Demant A/S,Healthcare Equipment & Supplies,Health Care,6271.29,868.13,7133.31,4336.96,178.52,2129.97,19010.74,2094.99
2017,DEMANT.CO,Demant A/S,Healthcare Equipment & Supplies,Health Care,7063.94,922.02,7544.13,4309.8,141.54,2272.63,21459.03,2348.54
2018,DEMANT.CO,Demant A/S,Healthcare Equipment & Supplies,Health Care,7967.71,835.91,9932.77,6586.47,171.16,2418.84,23796.99,2168.48
2019,DEMANT.CO,Demant A/S,Healthcare Equipment & Supplies,Health Care,9110.46,1043.6,11653.58,7264.38,139.67,2715.74,28722.84,2834.12
2020,DEMANT.CO,Demant A/S,Healthcare Equipment & Supplies,Health Care,9415.08,1340.38,10382.35,5085.58,88.7,3011.64,30872.5,3771.33
2021,DEMANT.CO,Demant A/S,Healthcare Equipment & Supplies,Health Care,10618.4,1578.08,14775.0,8647.14,91.56,3065.95,33473.67,4910.52
2022,DEMANT.CO,Demant A/S,Healthcare Equipment & Supplies,Health Care,14133.4,1593.57,16315.04,9304.75,177.69,3600.34,42105.47,3558.58
2023,DEMANT.CO,Demant A/S,Healthcare Equipment & Supplies,Health Care,14081.28,1707.64,10296.86,2396.4,354.13,4221.08,45836.19,6638.87
2024,DEMANT.CO,Demant A/S,Healthcare Equipment & Supplies,Health Care,15656.2,1754.83,9618.44,667.53,123.09,4590.66,51208.93,6357.52
