Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,HEX,308.46,28.71,141.4,,11.29,,447.81,57.99
2005,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,HEX,287.63,52.09,166.35,,8.79,,437.49,44.35
2006,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,HEX,376.71,55.84,238.85,,7.2,,561.23,21.52
2007,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,HEX,397.16,61.07,221.19,,4.6,,617.55,96.04
2008,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,HEX,466.43,89.98,256.1,,1.1,,733.34,79.66
2009,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,HEX,498.33,103.82,364.37,,0.0,,912.97,85.8
2010,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,HEX,537.53,118.4,381.27,,9.66,,905.25,43.31
2011,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,HEX,648.37,119.18,458.8,,12.34,,1030.61,16.08
2012,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,HEX,529.83,101.88,418.74,156.78,15.23,74.33,882.37,114.33
2013,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,HEX,615.64,126.98,449.98,,10.06,87.54,1036.67,77.78
2014,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,HEX,754.11,159.74,529.62,,7.17,87.02,1197.35,77.11
2015,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,HEX,1015.29,121.7,487.4,,10.2,111.82,1578.8,44.01
2016,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,HEX,941.75,86.22,425.02,,13.41,102.83,1471.99,81.41
2017,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,HEX,992.4,209.01,497.4,,7.08,94.88,1510.98,179.64
2018,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,HEX,1048.84,220.35,567.6,,9.57,85.22,1575.28,144.11
2019,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,HEX,850.74,81.18,478.05,,12.63,167.66,1472.49,39.94
2020,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,HEX,814.47,211.87,447.76,,9.22,94.83,1393.49,140.16
2021,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,HEX,771.17,141.16,563.48,,8.69,112.97,1353.79,137.2
2022,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,HEX,982.37,140.54,473.81,,6.06,143.98,1597.23,-79.13
2023,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,HEX,825.48,69.66,451.72,,2.1,139.68,1478.95,123.05
2024,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,HEX,793.4,103.64,483.2,,1.64,135.51,1425.78,144.44
