Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2014,MTRS.ST,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,1454.05,261.67,1523.06,2004.23,16.29,325.89000000000004,6966.39,34.91
2015,MTRS.ST,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,1873.35,362.11,1934.05,2460.47,39.77,436.41,8380.88,300.22
2016,MTRS.ST,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,2292.09,409.67,2127.08,2412.52,50.26,502.61,8526.33,272.0
2017,MTRS.ST,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,2673.73,402.26,1844.19,2849.84,52.03,564.36,9203.94,227.56
2018,MTRS.ST,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,2627.99,394.25,1703.85,2929.53,27.32,621.61,9044.27,412.98
2019,MTRS.ST,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,2802.67,676.99,2104.12,3160.86,30.01,955.48,9463.83,622.56
2020,MTRS.ST,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,3261.04,1012.87,2400.62,2808.9,54.3,916.81,9997.18,981.52
2021,MTRS.ST,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,3545.4,656.66,2760.13,2568.2,38.97,596.26,10465.7,520.15
2022,MTRS.ST,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,5485.69,860.32,4310.99,3502.45,51.77,777.4799999999999,14311.0,733.51
2023,MTRS.ST,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,6512.76,1542.36,5373.1,4179.08,78.53,1104.4099999999999,16844.18,1060.96
2024,MTRS.ST,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,7602.77,1572.99,9948.88,3886.2,111.03,1840.29,22596.51,2407.23
