Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,10.16,3.61,4.24,,,0.97,90.07,-2.54
2005,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,14.56,9.92,3.49,0.0,,0.71,15.49,-14.92
2006,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,4.53,0.01,12.86,4.45,,0.54,5.3,-14.52
2007,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,34.81,29.25,4.73,0.0,,1.03,36.07,-15.2
2008,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,23.42,16.84,4.77,0.0,,1.28,24.99,-15.16
2009,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,21.56,15.99,5.36,,,0.72,22.54,-15.58
2010,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,21.12,14.56,6.0,,,0.55,21.92,-14.38
2011,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,21.52,14.68,5.33,,,0.35,22.12,-14.23
2012,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,17.43,8.22,19.03,,,0.22,17.89,-15.35
2013,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,55.97,47.85,9.92,,,0.31,56.56,-17.43
2014,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,43.44,30.89,10.28,,,0.74,45.21,-18.09
2015,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,60.87,44.85,5.72,,,0.58,63.02,-19.88
2016,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,58.17,43.58,6.29,,,0.49,61.92,-24.53
2017,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,83.31,62.28,11.45,,,0.35,86.78,-36.88
2018,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,83.11,61.98,12.23,,,1.91,87.84,-48.97
2019,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,45.41,23.88,19.58,,0.1,2.25,56.24,-79.34
2020,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,175.69,151.98,43.55,0.2,0.11,3.45,197.52,-51.25
2021,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,86.44,61.3,33.38,0.19,0.11,2.59,109.41,-88.26
2022,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,143.04,115.35,43.68,,0.11,2.24,153.21,-71.23
2023,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,123.47,99.64,38.07,,0.12,1.38,134.77,-84.93
2024,BIOPOR.CO,Bioporto A/S,Healthcare Equipment & Supplies,Health Care,132.4,94.15,32.17,,0.0,,151.52,-130.24
