Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2012,EOLUb.ST,Eolus AB (publ),Construction & Engineering,Industrials,1151.77,37.36,593.33,,14.01,541.65,1710.05,-119.39
2013,EOLUb.ST,Eolus AB (publ),Construction & Engineering,Industrials,1015.8,335.71,315.64,,0.0,423.57,1442.89,376.46
2014,EOLUb.ST,Eolus AB (publ),Construction & Engineering,Industrials,1332.31,76.65,615.79,,0.02,367.33,1710.15,-449.74
2015,EOLUb.ST,Eolus AB (publ),Construction & Engineering,Industrials,886.71,235.97,272.96,,0.07,330.96,1230.41,663.74
2016,EOLUb.ST,Eolus AB (publ),Construction & Engineering,Industrials,950.3,215.31,449.01,,0.07,252.03,1233.89,134.68
2017,EOLUb.ST,Eolus AB (publ),Construction & Engineering,Industrials,736.0,197.01,162.92,,15.25,108.95,880.65,86.7
2018,EOLUb.ST,Eolus AB (publ),Construction & Engineering,Industrials,1574.62,678.19,875.37,,32.17,47.69,1737.12,230.38
2019,EOLUb.ST,Eolus AB (publ),Construction & Engineering,Industrials,1808.0,1024.25,936.21,,0.03,29.54,1910.9,525.14
2020,EOLUb.ST,Eolus AB (publ),Construction & Engineering,Industrials,1773.05,721.54,569.09,,7.31,31.33,1887.91,-485.28
2021,EOLUb.ST,Eolus AB (publ),Construction & Engineering,Industrials,1779.03,608.92,502.73,,3.9,25.33,1836.52,-97.21
2022,EOLUb.ST,Eolus AB (publ),Construction & Engineering,Industrials,1654.74,534.64,533.7,70.59,0.0,40.47,1806.29,-181.48
2023,EOLUb.ST,Eolus AB (publ),Construction & Engineering,Industrials,2519.93,578.89,592.98,155.04,41.28,259.75,2827.0,-151.28
2024,EOLUb.ST,Eolus AB (publ),Construction & Engineering,Industrials,4361.18,366.0,2022.26,1629.53,38.04,287.87,4690.17,-1826.53
