Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,EMBLA.CO,Embla Medical hf,Healthcare Equipment & Supplies,Health Care,COX,248.94,,112.85,13.63,14.73,,661.77,75.18
2005,EMBLA.CO,Embla Medical hf,Healthcare Equipment & Supplies,Health Care,COX,553.73,,268.36,73.23,6.18,,2751.25,99.71
2006,EMBLA.CO,Embla Medical hf,Healthcare Equipment & Supplies,Health Care,COX,769.33,,1349.87,1156.81,14.34,,3819.16,102.43
2007,EMBLA.CO,Embla Medical hf,Healthcare Equipment & Supplies,Health Care,COX,718.78,,794.43,596.3,19.38,,3455.5,267.56
2008,EMBLA.CO,Embla Medical hf,Healthcare Equipment & Supplies,Health Care,COX,976.34,,909.06,144.7,9.96,,4193.42,298.32
2009,EMBLA.CO,Embla Medical hf,Healthcare Equipment & Supplies,Health Care,COX,1041.49,,457.39,157.34,14.21,,3639.52,566.66
2010,EMBLA.CO,Embla Medical hf,Healthcare Equipment & Supplies,Health Care,COX,963.68,316.7,497.04,167.88,19.44,186.82,3534.29,241.6
2011,EMBLA.CO,Embla Medical hf,Healthcare Equipment & Supplies,Health Care,COX,846.07,117.48,492.49,125.25,23.4,216.59,3466.24,271.43
2012,EMBLA.CO,Embla Medical hf,Healthcare Equipment & Supplies,Health Care,COX,780.01,121.71,417.29,113.23,4.27,197.43,3288.64,334.75
2013,EMBLA.CO,Embla Medical hf,Healthcare Equipment & Supplies,Health Care,COX,1175.47,253.38,615.87,121.31,38.47,244.84,4284.31,388.83
2014,EMBLA.CO,Embla Medical hf,Healthcare Equipment & Supplies,Health Care,COX,1327.8,212.83,636.79,0.75,94.53,298.1,5064.39,536.83
2015,EMBLA.CO,Embla Medical hf,Healthcare Equipment & Supplies,Health Care,COX,1568.37,227.24,710.53,0.51,98.08,393.69,5776.09,528.12
2016,EMBLA.CO,Embla Medical hf,Healthcare Equipment & Supplies,Health Care,COX,1820.07,303.08,984.32,211.0,70.41,456.35,6446.62,556.77
2017,EMBLA.CO,Embla Medical hf,Healthcare Equipment & Supplies,Health Care,COX,1905.65,305.89,1040.99,206.8,83.02,459.44,6508.45,610.71
2018,EMBLA.CO,Embla Medical hf,Healthcare Equipment & Supplies,Health Care,COX,2367.06,481.23,1015.6,116.05,53.18,544.51,7891.93,565.28
2019,EMBLA.CO,Embla Medical hf,Healthcare Equipment & Supplies,Health Care,COX,2698.3,514.51,1238.42,63.14,114.59,572.3,9574.37,838.27
2020,EMBLA.CO,Embla Medical hf,Healthcare Equipment & Supplies,Health Care,COX,2800.32,878.06,1263.57,150.5,35.68,501.52,10416.41,868.07
2021,EMBLA.CO,Embla Medical hf,Healthcare Equipment & Supplies,Health Care,COX,2802.56,750.3,1642.06,405.49,64.73,487.44,10981.21,864.02
2022,EMBLA.CO,Embla Medical hf,Healthcare Equipment & Supplies,Health Care,COX,3417.48,750.72,2321.84,608.05,107.88,530.86,12983.9,583.85
2023,EMBLA.CO,Embla Medical hf,Healthcare Equipment & Supplies,Health Care,COX,3810.55,736.35,1988.49,218.24,123.02,652.56,14044.03,995.25
2024,EMBLA.CO,Embla Medical hf,Healthcare Equipment & Supplies,Health Care,COX,4511.67,979.3,2378.66,325.29,208.05,816.33,17491.41,1246.99
