Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2014,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,12.41,11.47,5.29,,,0.01,12.58,-28.88
2015,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,4.43,2.4,7.33,,,0.01,4.61,-50.49
2016,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,51.46,38.17,27.78,,,1.04,52.76,-102.38
2017,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,477.53,404.31,60.03,,,2.34,480.13,-262.9
2018,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,381.06,366.55,111.09,,,2.31,384.2,-312.52
2019,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,910.37,868.45,154.88,,1.91,2.34,931.56,-642.63
2020,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,934.35,877.39,370.06,,3.18,18.04,988.6,-1326.95
2021,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,401.77,352.87,219.49,,0.05,10.08,428.07,-1519.74
2022,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,342.65,324.28,80.64,,0.28,9.88,362.69,-399.54
2023,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,204.27,174.58,45.24,0.0,0.58,8.23,239.99,-278.17
2024,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,223.18,183.55,52.8,0.0,1.78,6.24,251.05,-265.0
