Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,STRO.OL,Strongpoint ASA,"Computers, Phones & Household Electronics",Information Technology,166.44,28.93,104.47,15.0,0.0,,274.48,13.8
2005,STRO.OL,Strongpoint ASA,"Computers, Phones & Household Electronics",Information Technology,163.27,8.75,120.89,26.63,0.69,,285.0,-13.75
2006,STRO.OL,Strongpoint ASA,"Computers, Phones & Household Electronics",Information Technology,140.76,10.35,113.1,24.72,2.57,,271.63,19.1
2007,STRO.OL,Strongpoint ASA,"Computers, Phones & Household Electronics",Information Technology,148.03,4.01,134.82,33.33,0.01,,355.62,55.05
2008,STRO.OL,Strongpoint ASA,"Computers, Phones & Household Electronics",Information Technology,252.45,21.02,321.27,130.15,2.76,44.7,868.78,52.32
2009,STRO.OL,Strongpoint ASA,"Computers, Phones & Household Electronics",Information Technology,191.4,9.69,270.79,115.45,0.09,,733.0,42.7
2010,STRO.OL,Strongpoint ASA,"Computers, Phones & Household Electronics",Information Technology,122.8,2.72,255.89,140.12,0.29,,548.33,26.12
2011,STRO.OL,Strongpoint ASA,"Computers, Phones & Household Electronics",Information Technology,165.58,4.22,177.33,51.92,1.09,,444.29,35.7
2012,STRO.OL,Strongpoint ASA,"Computers, Phones & Household Electronics",Information Technology,202.42,3.67,211.12,52.21,0.64,20.17,448.34,25.87
2013,STRO.OL,Strongpoint ASA,"Computers, Phones & Household Electronics",Information Technology,214.71,8.55,190.08,9.27,0.21,31.5,494.24,66.16
2014,STRO.OL,Strongpoint ASA,"Computers, Phones & Household Electronics",Information Technology,298.52,18.97,296.15,46.63,0.13,37.94,610.85,45.89
2015,STRO.OL,Strongpoint ASA,"Computers, Phones & Household Electronics",Information Technology,362.3,22.61,340.92,54.03,0.23,50.32,675.35,54.27
2016,STRO.OL,Strongpoint ASA,"Computers, Phones & Household Electronics",Information Technology,371.66,67.09,300.27,28.71,0.4,81.1,659.32,163.29
2017,STRO.OL,Strongpoint ASA,"Computers, Phones & Household Electronics",Information Technology,371.22,41.5,362.55,68.23,1.85,77.38,695.61,26.76
2018,STRO.OL,Strongpoint ASA,"Computers, Phones & Household Electronics",Information Technology,381.14,26.99,319.76,31.79,2.99,54.51,655.39,21.37
2019,STRO.OL,Strongpoint ASA,"Computers, Phones & Household Electronics",Information Technology,385.01,39.5,360.89,58.67,1.09,50.47,690.54,80.64
2020,STRO.OL,Strongpoint ASA,"Computers, Phones & Household Electronics",Information Technology,464.09,75.01,372.59,41.97,16.55,24.03,786.13,131.8
2021,STRO.OL,Strongpoint ASA,"Computers, Phones & Household Electronics",Information Technology,591.61,174.2,302.42,4.77,11.72,19.03,846.53,225.48
2022,STRO.OL,Strongpoint ASA,"Computers, Phones & Household Electronics",Information Technology,595.72,47.25,389.92,29.67,11.13,23.76,985.64,16.63
2023,STRO.OL,Strongpoint ASA,"Computers, Phones & Household Electronics",Information Technology,547.54,39.34,431.18,7.96,-10.6,30.4,1014.49,25.18
2024,STRO.OL,Strongpoint ASA,"Computers, Phones & Household Electronics",Information Technology,517.47,82.49,475.4,128.16,-4.56,29.75,1027.74,93.11
