Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2005,PAALb.CO,Per Aarsleff Holding A/S,Construction & Engineering,Industrials,1214.02,133.86,1004.9,,,,2101.67,168.22
2006,PAALb.CO,Per Aarsleff Holding A/S,Construction & Engineering,Industrials,1593.42,189.27,1348.24,,,,2712.78,125.41
2007,PAALb.CO,Per Aarsleff Holding A/S,Construction & Engineering,Industrials,1718.63,207.53,1355.06,374.61,42.05,,2811.65,261.15
2008,PAALb.CO,Per Aarsleff Holding A/S,Construction & Engineering,Industrials,2179.92,337.06,1734.01,453.9,44.19,,3563.12,416.59
2009,PAALb.CO,Per Aarsleff Holding A/S,Construction & Engineering,Industrials,2082.69,505.62,1570.82,,43.99,,3582.67,553.67
2010,PAALb.CO,Per Aarsleff Holding A/S,Construction & Engineering,Industrials,2266.7,448.03,1859.39,418.63,128.55,1381.92,3772.71,249.17
2011,PAALb.CO,Per Aarsleff Holding A/S,Construction & Engineering,Industrials,2932.84,678.51,2581.47,723.21,85.4,,4608.74,348.9
2012,PAALb.CO,Per Aarsleff Holding A/S,Construction & Engineering,Industrials,2588.25,567.97,2120.04,519.46,74.04,1447.97,4186.63,381.39
2013,PAALb.CO,Per Aarsleff Holding A/S,Construction & Engineering,Industrials,3051.13,383.91,2536.82,716.7,52.57,1689.75,4947.28,41.68
2014,PAALb.CO,Per Aarsleff Holding A/S,Construction & Engineering,Industrials,3514.13,351.86,2639.02,328.89,92.62,1692.58,5409.71,677.59
2015,PAALb.CO,Per Aarsleff Holding A/S,Construction & Engineering,Industrials,5166.67,1104.01,3826.24,577.44,67.9,2223.66,7640.25,1321.3
2016,PAALb.CO,Per Aarsleff Holding A/S,Construction & Engineering,Industrials,4976.86,382.49,3933.32,401.02,108.69,2494.27,7876.29,521.7
2017,PAALb.CO,Per Aarsleff Holding A/S,Construction & Engineering,Industrials,5522.79,445.9,4573.01,583.63,128.12,2833.48,8878.03,608.34
2018,PAALb.CO,Per Aarsleff Holding A/S,Construction & Engineering,Industrials,6551.88,560.95,5335.85,380.66,,2897.48,9952.86,985.43
2019,PAALb.CO,Per Aarsleff Holding A/S,Construction & Engineering,Industrials,7251.23,873.78,5717.4,627.65,,3073.2,10847.84,1226.65
2020,PAALb.CO,Per Aarsleff Holding A/S,Construction & Engineering,Industrials,8237.61,1582.35,6152.0,416.32,,3946.06,12626.34,2255.39
2021,PAALb.CO,Per Aarsleff Holding A/S,Construction & Engineering,Industrials,7489.19,605.48,6047.65,207.36,,4110.83,12142.87,656.02
2022,PAALb.CO,Per Aarsleff Holding A/S,Construction & Engineering,Industrials,10588.23,453.43,9679.93,1809.43,,5203.0,16850.19,693.1
2023,PAALb.CO,Per Aarsleff Holding A/S,Construction & Engineering,Industrials,13072.23,877.14,9051.64,222.69,,6118.75,20272.64,1642.77
2024,PAALb.CO,Per Aarsleff Holding A/S,Construction & Engineering,Industrials,14070.59,609.57,10559.64,138.61,,6962.05,22155.7,3078.2
