Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,299.99,12.48,16.75,,,2.41,312.91,-28.03
2005,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,224.37,11.53,27.57,,,0.53,232.1,-28.28
2006,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,169.87,14.15,27.11,0.31,,0.77,175.29,7.02
2007,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,198.63,13.6,38.7,0.09,,,202.43,38.68
2008,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,182.39,19.21,43.62,0.76,,1.29,185.6,-16.17
2009,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,75.88,31.86,39.92,0.61,,0.99,78.15,-13.59
2010,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,56.35,11.65,39.32,0.34,,0.81,64.28,-7.61
2011,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,37.89,18.68,39.9,0.9,0.25,1.1,49.19,-6.54
2012,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,75.71,48.54,44.96,0.26,0.22,0.94,91.81,10.08
2013,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,84.26,48.63,49.88,0.03,0.02,1.94,112.33,2.77
2014,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,122.73,55.14,87.29,0.0,0.0,1.58,158.63,15.34
2015,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,161.43,108.51,98.98,,0.0,2.89,208.85,2.56
2016,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,148.68,71.23,123.23,,,2.18,198.33,-75.35
2017,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,179.48,132.68,101.44,,,1.11,228.38,11.92
2018,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,186.76,133.33,97.36,,,1.53,239.87,11.49
2019,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,175.99,117.78,85.62,,,1.33,233.92,2.75
2020,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,129.35,89.23,88.49,,,1.5,195.22,-2.44
2021,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,133.28,82.17,146.69,5.01,,1.6,359.67,28.33
2022,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,162.15,59.97,196.13,5.24,,2.82,399.88,30.42
2023,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,97.64,24.08,190.3,5.59,,3.17,350.68,37.07
2024,SSH1V.HE,SSH Communications Security Oyj,Software & IT Services,Information Technology,107.39,34.4,190.49,5.88,,2.37,354.05,31.7
