Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,STX,12258.5,1037.6,10812.62,287.72,84.03,3780.49,25126.23,1101.14
2005,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,STX,14342.27,1336.57,11965.48,267.48,141.81,3573.26,25979.13,2329.49
2006,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,STX,14625.72,1174.57,16758.17,968.8,271.34,3910.69,29838.73,-1389.65
2007,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,STX,14283.52,693.82,15772.08,3057.03,309.49,3043.57,28426.59,-1167.51
2008,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,STX,14904.32,706.93,17517.75,3441.3,132.49,3029.59,29246.64,815.97
2009,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,STX,12941.74,1170.78,12363.22,2038.15,171.53,2568.12,24621.26,1395.81
2010,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,STX,14490.73,1587.81,11633.54,511.05,229.93,2648.09,25403.24,3768.23
2011,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,STX,16409.23,1664.26,12426.45,451.21,211.72,2839.14,26793.09,2065.96
2012,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,STX,14929.17,1383.35,11037.66,1401.32,195.17,2706.77,24771.81,300.8
2013,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,STX,15704.13,1662.49,10427.32,676.68,57.49,3052.61,26189.88,-597.47
2014,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,STX,16950.14,1230.72,11028.52,253.04,45.05,3548.37,28329.48,-654.95
2015,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,STX,23264.06,889.58,14300.25,892.72,38.72,4680.23,36721.83,342.29
2016,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,STX,25862.54,1329.54,17234.74,276.91,76.81,4562.36,39081.15,4079.05
2017,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,STX,29866.29,2203.42,19558.63,92.06,120.08,5314.43,45027.08,3063.85
2018,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,STX,38042.91,2391.83,21370.35,1042.22,143.45,5981.04,54773.05,-458.87
2019,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,STX,36134.71,1581.84,21397.47,1239.59,66.57,5835.08,56126.63,1111.12
2020,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,STX,39861.32,2373.47,23745.12,2263.83,43.86,6900.08,63245.15,5936.2
2021,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,STX,40463.74,1657.25,24660.94,1384.45,174.4,6963.17,63366.11,5725.61
2022,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,STX,44712.92,2700.49,26731.93,418.86,186.37,7497.18,68114.66,4421.97
2023,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,STX,55369.04,2143.4,35238.78,456.06,236.59,9565.27,83318.84,6431.48
2024,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,STX,67239.51,2922.88,51111.77,230.29,551.06,12834.75,102627.59,6846.43
