Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,CTH1V.HE,Componenta Oyj,Metals & Mining,Materials,737.29,9.89,1037.97,,0.0,,2243.99,94.55
2005,CTH1V.HE,Componenta Oyj,Metals & Mining,Materials,675.48,42.32,1010.02,,1.6,,2148.59,148.97
2006,CTH1V.HE,Componenta Oyj,Metals & Mining,Materials,1538.85,125.84,1847.28,,16.45,,3982.43,209.95
2007,CTH1V.HE,Componenta Oyj,Metals & Mining,Materials,1521.51,218.04,2009.92,,7.14,,3942.92,341.26
2008,CTH1V.HE,Componenta Oyj,Metals & Mining,Materials,1491.17,50.48,1514.47,,0.97,,4353.13,242.12
2009,CTH1V.HE,Componenta Oyj,Metals & Mining,Materials,675.12,63.03,952.96,,0.83,,3221.32,123.93
2010,CTH1V.HE,Componenta Oyj,Metals & Mining,Materials,816.17,85.67,866.79,,0.78,1910.36,3274.01,201.68
2011,CTH1V.HE,Componenta Oyj,Metals & Mining,Materials,1123.37,321.85,2066.47,,1.55,1643.27,3379.39,28.05
2012,CTH1V.HE,Componenta Oyj,Metals & Mining,Materials,879.31,151.2,1124.46,,1.47,1878.26,3379.26,-65.02
2013,CTH1V.HE,Componenta Oyj,Metals & Mining,Materials,898.85,85.05,1741.83,,3.34,2112.04,3768.82,17.18
2014,CTH1V.HE,Componenta Oyj,Metals & Mining,Materials,1182.29,109.37,1589.94,563.12,0.9,2273.28,4238.34,-172.15
2015,CTH1V.HE,Componenta Oyj,Metals & Mining,Materials,1038.72,58.56,2638.09,1438.08,19.2,2249.29,3861.13,92.13
2016,CTH1V.HE,Componenta Oyj,Metals & Mining,Materials,394.98,39.95,1160.44,339.6,0.0,325.07,764.55,-1.86
2017,CTH1V.HE,Componenta Oyj,Metals & Mining,Materials,286.49,54.15,162.44,6.89,0.0,206.75,519.82,38.25
2018,CTH1V.HE,Componenta Oyj,Metals & Mining,Materials,275.43,52.51,129.79,1.98,0.0,202.12,484.49,12.48
2019,CTH1V.HE,Componenta Oyj,Metals & Mining,Materials,163.35,44.28,165.32,12.79,0.0,312.93,532.38,52.18
2020,CTH1V.HE,Componenta Oyj,Metals & Mining,Materials,285.02,175.5,193.32,15.76,,327.34,670.53,89.17
2021,CTH1V.HE,Componenta Oyj,Metals & Mining,Materials,216.02,52.37,215.65,13.27,,283.65,555.43,28.83
2022,CTH1V.HE,Componenta Oyj,Metals & Mining,Materials,270.54,90.16,252.82,20.22,,283.0,614.01,62.29
2023,CTH1V.HE,Componenta Oyj,Metals & Mining,Materials,231.34,59.02,221.53,12.76,,346.45,640.79,12.84
2024,CTH1V.HE,Componenta Oyj,Metals & Mining,Materials,297.48,102.41,305.05,14.04,,387.99,746.17,95.65
