Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2021,APOTEA.ST,Apotea AB (publ),Food & Drug Retailing,Other,STX,695.25,79.6,547.25,0.0,6.04,143.61,1002.34,228.7
2022,APOTEA.ST,Apotea AB (publ),Food & Drug Retailing,Other,STX,678.93,17.13,674.32,105.23,0.0,230.05,1178.93,29.93
2023,APOTEA.ST,Apotea AB (publ),Food & Drug Retailing,Other,STX,786.79,19.23,761.82,67.35,0.0,301.22,1345.34,214.78
2024,APOTEA.ST,Apotea AB (publ),Food & Drug Retailing,Other,STX,1050.1,28.07,905.55,81.84,29.2,398.9,1673.43,209.7
