Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2009,EIMS.IC,Eimskipafelag Islands hf,Freight & Logistics Services,Industrials,ISX,805.85,21.22,513.81,,,,2310.58,68.08
2010,EIMS.IC,Eimskipafelag Islands hf,Freight & Logistics Services,Industrials,ISX,854.24,99.53,484.06,,,,2221.22,306.62
2011,EIMS.IC,Eimskipafelag Islands hf,Freight & Logistics Services,Industrials,ISX,822.24,56.83,432.67,,,,2191.22,212.15
2012,EIMS.IC,Eimskipafelag Islands hf,Freight & Logistics Services,Industrials,ISX,760.1,21.42,459.43,,,,2299.43,275.57
2013,EIMS.IC,Eimskipafelag Islands hf,Freight & Logistics Services,Industrials,ISX,819.38,219.88,534.96,109.05,1.52,1554.81,2621.21,160.37
2014,EIMS.IC,Eimskipafelag Islands hf,Freight & Logistics Services,Industrials,ISX,1064.44,357.39,593.53,115.6,6.81,1675.67,3001.27,264.09
2015,EIMS.IC,Eimskipafelag Islands hf,Freight & Logistics Services,Industrials,ISX,1170.02,345.44,686.24,131.55,7.19,1903.8,3409.52,334.15
2016,EIMS.IC,Eimskipafelag Islands hf,Freight & Logistics Services,Industrials,ISX,1257.0,359.05,757.83,143.32,9.7,1842.46,3556.6,452.03
2017,EIMS.IC,Eimskipafelag Islands hf,Freight & Logistics Services,Industrials,ISX,1437.25,228.1,957.84,158.58999999999997,4.19,2266.0,4523.99,349.14
2018,EIMS.IC,Eimskipafelag Islands hf,Freight & Logistics Services,Industrials,ISX,1497.29,217.38,1056.33,182.8,7.06,2436.25,4818.06,278.72
2019,EIMS.IC,Eimskipafelag Islands hf,Freight & Logistics Services,Industrials,ISX,1661.11,204.06,1000.98,103.84,12.4,2226.37,5161.53,505.06
2020,EIMS.IC,Eimskipafelag Islands hf,Freight & Logistics Services,Industrials,ISX,1421.6,163.85,1016.06,159.60999999999999,18.47,2593.71,5616.61,548.85
2021,EIMS.IC,Eimskipafelag Islands hf,Freight & Logistics Services,Industrials,ISX,1988.33,370.28,1397.65,136.19,45.67,2301.8,6350.52,767.91
2022,EIMS.IC,Eimskipafelag Islands hf,Freight & Logistics Services,Industrials,ISX,2438.47,733.24,1593.36,138.53,146.99,2444.94,6989.43,1498.47
2023,EIMS.IC,Eimskipafelag Islands hf,Freight & Logistics Services,Industrials,ISX,1944.06,363.54,1394.63,129.89,80.85,2754.53,6921.74,1116.75
2024,EIMS.IC,Eimskipafelag Islands hf,Freight & Logistics Services,Industrials,ISX,2166.96,337.49,2058.3,698.76,15.77,2930.61,7851.89,777.6
