Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2012,ODLO.OL,Odfjell Drilling Ltd,Oil & Gas Related Equipment and Services,Energy,OBX,2675.47,1116.14,2316.4,,144.75,10413.36,15600.79,1553.76
2013,ODLO.OL,Odfjell Drilling Ltd,Oil & Gas Related Equipment and Services,Energy,OBX,3013.62,1218.73,2496.0,1093.01,255.0,10759.28,16598.4,1440.85
2014,ODLO.OL,Odfjell Drilling Ltd,Oil & Gas Related Equipment and Services,Energy,OBX,3252.79,1428.65,3105.04,1746.68,139.57,17276.86,23107.16,1511.17
2015,ODLO.OL,Odfjell Drilling Ltd,Oil & Gas Related Equipment and Services,Energy,OBX,3784.5,1782.33,7957.64,6350.16,84.57,18840.83,23132.4,2183.97
2016,ODLO.OL,Odfjell Drilling Ltd,Oil & Gas Related Equipment and Services,Energy,OBX,2648.03,1568.68,2713.3,1762.45,106.73,16520.46,19550.64,1668.1
2017,ODLO.OL,Odfjell Drilling Ltd,Oil & Gas Related Equipment and Services,Energy,OBX,2616.91,1362.12,2229.45,1292.37,2.45,14628.1,17548.44,1370.78
2018,ODLO.OL,Odfjell Drilling Ltd,Oil & Gas Related Equipment and Services,Energy,OBX,2732.97,1509.71,8038.74,6763.93,1.54,16656.55,19664.66,1795.24
2019,ODLO.OL,Odfjell Drilling Ltd,Oil & Gas Related Equipment and Services,Energy,OBX,3277.4,1489.64,3443.66,1901.23,5.21,20022.36,23582.26,1744.83
2020,ODLO.OL,Odfjell Drilling Ltd,Oil & Gas Related Equipment and Services,Energy,OBX,3470.47,1774.72,5850.67,4424.47,3.15,18900.43,22649.87,3253.73
2021,ODLO.OL,Odfjell Drilling Ltd,Oil & Gas Related Equipment and Services,Energy,OBX,3243.63,1523.83,2798.6,1418.39,23.81,18572.06,22150.18,2204.54
2022,ODLO.OL,Odfjell Drilling Ltd,Oil & Gas Related Equipment and Services,Energy,OBX,2646.03,1540.01,4278.13,3071.2,56.82,18984.64,21741.37,2643.96
2023,ODLO.OL,Odfjell Drilling Ltd,Oil & Gas Related Equipment and Services,Energy,OBX,2576.34,1309.45,3167.22,1516.21,87.16,20401.96,23399.92,2792.94
2024,ODLO.OL,Odfjell Drilling Ltd,Oil & Gas Related Equipment and Services,Energy,OBX,2797.1,1342.29,2910.76,1079.74,114.79,21961.94,25173.89,3090.99
